title,topic,pred_val,authors,journal,links,full_title,abstract
performance school aged children cerebral palsy gmfcs levels ii high level sports focussed gross motor assessments,REHABILITATION,60.1% REHABILITATION; 26.0% SPORT/EXERCISE; 10.0% GAIT/LOCOMOTION,"Clutterbuck GL, Auld ML, Johnston LM,",*Disability and rehabilitation*,"* [Performance of school-aged children with cerebral palsy at GMFCS levels I and II on high-level, sports-focussed gross motor assessments.](https://www.ncbi.nlm.nih.gov/pubmed/31433244)","Performance of school-aged children with cerebral palsy at GMFCS levels I and II on high-level, sports-focussed gross motor assessments.","<b>Purpose:</b> To investigate performance of children with cerebral palsy (CP) at GMFCS Levels I-II on sports-focussed gross motor assessments; and concurrent validity of mainstream and CP-specific high-level assessment batteries and field tests. <b>Methods:</b> Fifty-four children (6-12 years) with CP at GMFCS I-II completed the Test of Gross Motor Development-second edition, Gross Motor Function Measure-Challenge Module, Muscle Power Sprint Test (MPST), 10 × 5 m Sprint Test (10 × 5 mST), Vertical Jump, Broad Jump, and Seated Throw. Correlations between measures, age and mobility level, and group differences between age and mobility level were examined and content analysis performed. <b>Results:</b> Children at GMFCS I demonstrated significantly higher gross motor assessment battery scores than children at GMFCS II (<i>U</i> = 73.5-109.0, <i>p</i> < 0.001). Performance improved with age for children at Level I but not II. Children with higher overall motor scores scored higher on running (MPST, 10 × 5 mST, <i>r</i> = -0.516 to -0.816, <i>p</i> < 0.001), jumping (Vertical Jump, Broad Jump, <i>r</i> = 0.499-0.774, <i>p</i> < 0.001) and throwing (Seated Throw, <i>r</i> = 0.341-0.500, <i>p</i> = 0.012 < 0.001) field tests. <b>Conclusions:</b> High-level gross motor assessments were achievable and appropriately challenging for children with CP at GMFCS I-II. Scores discriminated between performance and were associated with mobility level. Concurrent validity was established between gross motor assessment batteries, and locomotor field tests. IMPLICATIONS FOR REHABILITATION For children with cerebral palsy at GMFCS I-II, sports-focussed assessments should be used to assess high-level gross motor function. The Gross Motor Function Measure-<i>Challenge</i> and Test of Gross Motor Development demonstrate no ceiling for children with cerebral palsy at GMFCS I-II. Single-item running and jumping field tests provide targeted skill assessment and estimate sports skills for children with cerebral palsy."
improving postural balance dentoalveolar malocclusion patients using vibrotactile posture trainer device,REHABILITATION,46.1% REHABILITATION; 11.3% GAIT/LOCOMOTION; 6.5% DENTAL/ORAL/FACIAL,"Thanathornwong B, Suebnukarn S,",*Studies in health technology and informatics*,* [Improving Postural Balance in Dentoalveolar Malocclusion Patients Using a Vibrotactile Posture Trainer Device.](https://www.ncbi.nlm.nih.gov/pubmed/31438346),Improving Postural Balance in Dentoalveolar Malocclusion Patients Using a Vibrotactile Posture Trainer Device.,The biomechanical relationship between the body and teeth suggested that posture imbalance can lead to dentoalveolar malocclusion. A randomized crossover trial was conducted to compare body posture measure using tilt angles of the neck and center of pressure of the malocclusion patients that received vibrotactile biofeedback from the posture trainer device with those who received no feedback. The results showed that the system is associated with quantitative improvements of the body posture in malocclusion patients.
digital health platform deliver tailored early stimulation programs children developmental delays,REHABILITATION,57.3% REHABILITATION; 10.0% GAIT/LOCOMOTION; 7.0% SPORT/EXERCISE,"da Luz Dias R, de Oliveira Lima M, Alves JGB, Van Woensel W, Naqvi A, Take Z, Abidi SSR,",*Studies in health technology and informatics*,* [A Digital Health Platform to Deliver Tailored Early Stimulation Programs for Children with Developmental Delays.](https://www.ncbi.nlm.nih.gov/pubmed/31437988),A Digital Health Platform to Deliver Tailored Early Stimulation Programs for Children with Developmental Delays.,"Developmental delay is a deviation from the regular development of normative milestones during childhood. Early stimulation is a standardized and straightforward technique to support children with developmental delays (aged 0-3 years) in reaching basic motor skills, which are essential for the execution of everyday activities, such as playing, feeding and locomotion. In doing so, early stimulation reduces the chances of permanent motor impairment, thus allowing the child to live a more functional life. However, outcomes of this treatment depend heavily on the involvement of the family, who are required to continue the early stimulation activities at home on a daily basis. To empower and educate families to administer standardized early stimulation programs at home, we developed an electronic early stimulation program, which provides personalized guidance to parents to administer early stimulation; together with evidence-based clinical decision support to therapists in tailoring ESP to observed needs."
single high intensity exercise bout early consolidation influence retention relearning sensorimotor locomotor long term memories,REHABILITATION,90.8% REHABILITATION; 4.5% GAIT/LOCOMOTION; 1.8% NEURAL,"Charalambous CC, French MA, Morton SM, Reisman DS,",*Experimental brain research*,* [A single high-intensity exercise bout during early consolidation does not influence retention or relearning of sensorimotor locomotor long-term memories.](https://www.ncbi.nlm.nih.gov/pubmed/31444538),A single high-intensity exercise bout during early consolidation does not influence retention or relearning of sensorimotor locomotor long-term memories.,"A single exercise bout has been found to improve the retention of a skill-based upper extremity motor task up to a week post-practice. This effect is the greatest when exercise intensity is high and exercise is administered immediately after motor practice (i.e., early in consolidation). Whether exercise can affect other motor learning types (e.g., sensorimotor adaptation) and tasks (e.g., walking) is still unclear as previous studies have not optimally refined the exercise parameters and long-term retention testing. Therefore, we investigated whether a single high-intensity exercise bout during early consolidation would improve the long-term retention and relearning of sensorimotor adaptation during split-belt treadmill walking. Twenty-six neurologically intact adults attended three sessions; sessions 2 and 3 were 1 day and 7 days after session 1, respectively. Participants were allocated either to Rest (REST) or to Exercise (EXE) group. In session 1, all groups walked on a split-belt treadmill in a 2:1 speed ratio (1.5:0.75 m/s). Then, half of the participants exercised for 5 min (EXE), while the other half rested for 5 min (REST). A short exercise bout during early consolidation did not improve retention or relearning of locomotor memories one or seven days after session 1. This result reinforces previous findings that the effect of exercise on motor learning may differ between sensorimotor locomotor adaptation and skilled-based upper extremity tasks; thus, the utility of exercise as a behavioral booster of motor learning may depend on the type of motor learning and task."
effects concurrent biomechanical biofeedback novel skill acquisition,REHABILITATION,53.8% REHABILITATION; 33.2% SPORT/EXERCISE; 3.2% GAIT/LOCOMOTION,"Gorman AJ, Willmott AP, Mullineaux DR,",*Sports biomechanics*,* [The effects of concurrent biomechanical biofeedback on novel skill acquisition.](https://www.ncbi.nlm.nih.gov/pubmed/31449463),The effects of concurrent biomechanical biofeedback on novel skill acquisition.,"The aim of this study was to assess the effects of concurrent biomechanical biofeedback on the ability of novices to modify relative knee, spine, and elbow motions during a rowing-type task. After six non-instructed practice sessions, novices were assigned to a biofeedback (BFb; <i>n</i> = 7) or control group (Con; <i>n</i> = 7), before six, ten-minute sessions of continuous rowing were performed over 2 weeks. The BFb group received concurrent, visual biofeedback for developing sequential timing of knee, spine, and elbow motions during the pull. Following the intervention, the BFb group demonstrated delayed elbow flexion initiation (pre-intervention, 46 ± 11% pull; post-intervention, 78 ± 3% pull; <i>p</i> = 0.001). The biofeedback further promoted the consecutive ending of joint rotations (BFb: knee, 69 ± 4% pull; spine, 73 ± 7% pull; elbow, 85 ± 3% pull; Con: knee, 79 ± 8% pull; spine, 28 ± 6% pull; elbow, 79 ± 4% pull) and a move towards the sequential sequencing pattern. Concurrent biomechanical biofeedback during short-term training altered technique, possibly by providing guidance towards the desired movement pattern and increasing error detection and correction capabilities."
supervised walking exercise therapy improves gait biomechanics patients peripheral artery disease,REHABILITATION,54.1% REHABILITATION; 18.4% GAIT/LOCOMOTION; 7.2% CARDIOVASCULAR/CARDIOPULMONARY,"Schieber MN, Pipinos II, Johanning JM, Casale GP, Williams MA, DeSpiegelaere HK, Senderling B, Myers SA,",*Journal of vascular surgery*,* [Supervised walking exercise therapy improves gait biomechanics in patients with peripheral artery disease.](https://www.ncbi.nlm.nih.gov/pubmed/31443974),Supervised walking exercise therapy improves gait biomechanics in patients with peripheral artery disease.,"In patients with peripheral artery disease (PAD), supervised exercise therapy is a first line of treatment because it increases maximum walking distances comparable with surgical revascularization therapy. Little is known regarding gait biomechanics after supervised exercise therapy. This study characterized the effects of supervised exercise therapy on gait biomechanics and walking distances in claudicating patients with PAD."
scapular dyskinesia forgotten culprit shoulder pain rehabilitate,REHABILITATION,39.1% REHABILITATION; 21.1% JOINT/CARTILAGE; 5.9% METHODS,"Panagiotopoulos AC, Crowther IM,",*SICOT-J*,"* [Scapular Dyskinesia, the forgotten culprit of shoulder pain and how to rehabilitate.](https://www.ncbi.nlm.nih.gov/pubmed/31430250)","Scapular Dyskinesia, the forgotten culprit of shoulder pain and how to rehabilitate.","The improper movement of the scapula during shoulder movement is termed scapular dyskinesis and is an often-forgotten cause of pain and dysfunction. The scapula is a key part of the upper limb kinematic chain and is a vital component of the glenohumeral rhythm; which is a major determinant of the efficiency and efficacy of the upper limb. We provide an overview of the complex regional anatomy of the shoulder girdle and how this allows the scapula to act as a both a dynamic and static stabilizer to the upper limb. We explore the normal biomechanics and the aetiology, epidemiology and pathological occurrences which can disrupt the normal function and lead to scapula dyskinesis. Scapula dyskinesis is a poorly understood condition and provides a challenge for the clinician in both diagnosis and management. We provide a summary of the clinical assessment which is most likely to identify the source of the pathology and guides the treatment which is largely rehabilitation of the musculature with focused and specialized physiotherapy."
bio inspired robotic dog paddling kinematic hydro dynamic analysis,ROBOTICS,99.3% ROBOTICS; 0.2% COMPARATIVE; 0.2% MODELING,"Li Y, Fish F, Chen Y, Ren T, Zhou J,",*Bioinspiration & biomimetics*,* [Bio-inspired robotic dog paddling: kinematic and hydro-dynamic analysis.](https://www.ncbi.nlm.nih.gov/pubmed/31430730),Bio-inspired robotic dog paddling: kinematic and hydro-dynamic analysis.,"Research on quadrupedal robots inspired by canids or felids have been widely reported and demonstrated. However, none of these legged robots can deal with difficult environments that include water, such as small lakes, streams, rain, mud, flooded terrain, etc. In this paper, we present for the first time a kinematic analysis and a hydrodynamic model of dog paddling motion in a robotic system. The quadrupedal paddling gait of dogs was first analyzed based on underwater video recording. Hydrodynamic drag force analysis in a paddling gait cycle was conducted for a prototype robotic dog. The prototype robotic dog was developed using four pre-charged pneumatics soft actuators with consideration of relative positions of CG (center of gravity) and CB (center of buoyancy) and their dynamic variation in paddling. It was found that such soft actuators have great potential in developing amphibious legged robots, because they are inherently water-tight, anti-rusty, simple in structural design, and have large hydrodynamic advantage due to their mostly hemi-cylindrical shape design. Trotting and paddling of the prototype robotic dog was also demonstrated. It is believed that our findings reported in this research will provide useful guidance in future development of amphibious robotic dogs."
multi mode rehabilitation robot magnetorheological actuators based human motion intention estimation,ROBOTICS,92.7% ROBOTICS; 3.1% METHODS; 1.7% REHABILITATION,"Xu J, Li Y, Xu L, Peng C, Chen S, Liu J, Xu C, Cheng G, Xu H, Liu Y, Chen J,",*IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society*,* [A Multi-Mode Rehabilitation Robot with Magnetorheological Actuators Based on Human Motion Intention Estimation.](https://www.ncbi.nlm.nih.gov/pubmed/31443038),A Multi-Mode Rehabilitation Robot with Magnetorheological Actuators Based on Human Motion Intention Estimation.,"Lower extremity paralysis has become common in recent years, and robots have been developed to help patients recover from it. This paper presents such a robotic system that allows for two working modes, the robot-active mode and human-active mode. The robot is designed to be equipped with magnetorheological (MR) actuators that have the advantages of high torque, fast response, flexible controllability, low power consumption and safety guarantee. The design and characteristics of the MR actuator are introduced. In the robot-active mode, the MR actuator works as a clutch to transfer the torque to the robotic joint safely. In the human-active mode, the MR actuator functions as a brake to provide resistance to help strengthen muscles. The working mode is determined by the human motion intention, which is detected via the skin surface electromyography (EMG) signals. The human-robot interaction torques are estimated using the EMG-driven impedance model. The biomechanical analysis based on AnyBody Modeling System (AMS) is used to help optimization. Then, an adaptive control method is proposed to realize the assist-as-needed (AAN) training strategy, where the robot can switch between these two modes. Experiments are conducted to validate the proposed design."
cross chest clips child restraints crash testing,SPORT/EXERCISE,19.6% SPORT/EXERCISE; 13.8% MODELING; 13.4% METHODS,"Bilston LE, Kent N, Brown J,",*Traffic injury prevention*,* [Cross-chest clips in child restraints: A crash testing study.](https://www.ncbi.nlm.nih.gov/pubmed/31433676),Cross-chest clips in child restraints: A crash testing study.,"<b>Objective:</b> Cross-chest clips are widely used in North American child restraints but are less common in other countries, partially due to concerns over anterior neck contacts in frontal crashes. They have recently been reported to be associated with lower odds of injury in real-world crashes, but there is a paucity of crash test performance information. This study aimed to compare the dynamic performance of a small child occupant in frontal crash tests with and without cross-chest clips in place. <b>Methods:</b> Frontal sled tests at 49 km/h were conducted to compare 2 cross-chest clip designs to nonuse of a chest clip. Tests using a P3/4 anthropomorphic test device (ATD) to represent the smallest occupant in a forward-facing child restraint were conducted with the chest clips in the recommended position and also in an incorrect lower position and with and without additional harness slack present. <b>Results:</b> Though contacts were observed between the chest clips and the base of the ATD's neck, there was little difference observed in head excursion or ATD sensor loads in the presence of the chest clips. No detectable change in the neck forces or moments was detected at the time of the neck contacts. The position of the clips did not affect the results. Harness slack increased head excursion, as expected, but this effect did not differ between the tests with and without the clips. <b>Conclusions:</b> Cross-chest clips do not appear to greatly influence the dynamic performance of a forward-facing child restraint in a simulated frontal crash. Taken together with recent research suggesting a potential benefit in injury reduction from the clips in the real world, possibly due to maintaining the harness straps in place on a child's shoulders, it may be appropriate to re-evaluate safety standards that prevent their use."
response pediatric head impacts onto rigid surface,SPORT/EXERCISE,44.0% SPORT/EXERCISE; 7.5% METHODS; 7.0% MODELING,"Loyd AM, Nightingale RW, Luck JF, Bass C', Cutcliffe HC, Myers BS,",*Journal of biomechanics*,* [The response of the pediatric head to impacts onto a rigid surface.](https://www.ncbi.nlm.nih.gov/pubmed/31358284),The response of the pediatric head to impacts onto a rigid surface.,"The study of pediatric head injury relies heavily on the use of finite element models and child anthropomorphic test devices (ATDs). However, these tools, in the context of pediatric head injury, have yet to be validated due to a paucity of pediatric head response data. The goal of this study is to investigate the response and injury tolerance of the pediatric head to impact. Twelve pediatric heads were impacted in a series of drop tests. The heads were dropped onto five impact locations (forehead, occiput, vertex and right and left parietal) from drop heights of 15 and 30 cm. The head could freely fall without rotation onto a flat 19 mm thick platen. The impact force was measured using a 3-axis piezoelectric load cell attached to the platen. Age and drop height were found to be significant factors in the impact response of the pediatric head. The head acceleration (14%-15 cm; 103-30 cm), Head Injury Criterion (HIC) (253%-15 cm; 154%-30 cm) and impact stiffness (5800%-15 cm; 3755%-30 cm) when averaged across all impact locations increased with age from 33 weeks gestation to 16 years, while the pulse duration (66%-15 cm; 53%-30 cm) decreased with age. Increases in head acceleration, HIC and impact stiffness were also observed with increased drop height, while pulse duration decreased with increased drop height. One important observation was that three of the four cadaveric heads between the ages of 5-months and 22-months sustained fractures from the 15 cm and 30 cm drop heights. The 5-month-old sustained a right parietal linear fracture while the 11- and 22-month-old sustained diastatic linear fractures."
mechanical misconceptions lost mechanics sports biomechanics,SPORT/EXERCISE,51.2% SPORT/EXERCISE; 12.8% JOINT/CARTILAGE; 6.2% MODELING,"Vigotsky AD, Zelik KE, Lake J, Hinrichs RN,",*Journal of biomechanics*,"* [Mechanical misconceptions: Have we lost the ""mechanics"" in ""sports biomechanics""?](https://www.ncbi.nlm.nih.gov/pubmed/31337496)","Mechanical misconceptions: Have we lost the ""mechanics"" in ""sports biomechanics""?","Biomechanics principally stems from two disciplines, mechanics and biology. However, both the application and language of the mechanical constructs are not always adhered to when applied to biological systems, which can lead to errors and misunderstandings within the scientific literature. Here we address three topics that seem to be common points of confusion and misconception, with a specific focus on sports biomechanics applications: (1) joint reaction forces as they pertain to loads actually experienced by biological joints; (2) the partitioning of scalar quantities into directional components; and (3) weight and gravity alteration. For each topic, we discuss how mechanical concepts have been commonly misapplied in peer-reviewed publications, the consequences of those misapplications, and how biomechanics, exercise science, and other related disciplines can collectively benefit by more carefully adhering to and applying concepts of classical mechanics."
neuromuscular biomechanical functions subserving finger dexterity musicians,SPORT/EXERCISE,27.0% SPORT/EXERCISE; 16.0% NEURAL; 15.3% COMPARATIVE,"Kimoto Y, Oku T, Furuya S,",*Scientific reports*,* [Neuromuscular and biomechanical functions subserving finger dexterity in musicians.](https://www.ncbi.nlm.nih.gov/pubmed/31434947),Neuromuscular and biomechanical functions subserving finger dexterity in musicians.,"Exceptional finger dexterity enables skillful motor actions such as those required for musical performance. However, it has been not known whether and in what manner neuromuscular or biomechanical features of the fingers subserve the dexterity. We aimed to identify the features firstly differentiating the finger dexterity between trained and untrained individuals and secondly accounting for the individual differences in the dexterity across trained individuals. To this aim, two studies were conducted. The first study compared the finger dexterity and several neuromuscular and biomechanical characteristics of the fingers between pianists and non-musicians. As a measure of the dexterity, we used the maximum rate of repetitive finger movements. The results showed no differences in any biomechanical constraints of the fingers between the two groups (i.e. anatomical connectivity between the fingers and range of motion). However, the pianists exhibited faster finger movements and more independent control of movements between the fingers. These observations indicate expertise-dependent enhancement of the finger dexterity and reduction of neuromuscular constraints on movement independence between the fingers. The second study assessed individual differences in the finger dexterity between trained pianists. A penalized regression determined an association of the maximum movement speed of the fingers with both muscular strength and biomechanical characteristics of the fingers, but not with neuromuscular constraints of the fingers. None of these features covaried with measures of early and deliberate piano practice. These findings indicate that distinct biological factors of finger motor dexterity differentiate between the effects of piano practicing and individual differences across skilled pianists."
position non stance leg single leg squat affects females males differently,SPORT/EXERCISE,61.3% SPORT/EXERCISE; 11.5% GAIT/LOCOMOTION; 6.9% COMPARATIVE,"Khuu A, Lewis CL,",*Human movement science*,* [Position of the non-stance leg during the single leg squat affects females and males differently.](https://www.ncbi.nlm.nih.gov/pubmed/31445486),Position of the non-stance leg during the single leg squat affects females and males differently.,"Kinematic differences between females and males for the single leg squat (SLS) have been identified. However, kinetic differences between sexes and how variations of the non-stance leg position during the SLS may affect kinematics and kinetics differently in females and males have not been examined."
relationship variability baseball pitching kinematics consistency pitch location,SPORT/EXERCISE,95.5% SPORT/EXERCISE; 1.4% GAIT/LOCOMOTION; 1.3% METHODS,"Glanzer JA, Diffendaffer AZ, Slowik JS, Drogosz M, Lo NJ, Fleisig GS,",*Sports biomechanics*,* [The relationship between variability in baseball pitching kinematics and consistency in pitch location.](https://www.ncbi.nlm.nih.gov/pubmed/31449438),The relationship between variability in baseball pitching kinematics and consistency in pitch location.,"The purpose of this study was to explore the relationship between variability in pitching kinematics and consistency in pitch location. Data were collected for 47 healthy baseball pitchers throwing ten full-effort fastballs to the centre of the strike zone. For each pitch, 20 kinematic parameters were calculated with an automated motion capture system while pitch location was measured with a PITCHf/x system. Variability of each kinematic parameter was defined for each pitcher as the standard deviation among his fastballs thrown. For calculating consistency, each pitcher's mean pitch location was first calculated. The distances from each individual pitch to the mean pitch location were then found for each pitcher tested. A consistency metric was then calculated for each pitcher by averaging these distances. A multiple linear regression model was developed using stepwise regression with backwards elimination. The resulting model explained 58% of the variance in the consistency metric and included five parameters, three at foot contact (upper trunk tilt, shoulder abduction, and shoulder horizontal abduction) and two at time of maximum shoulder external rotation (shoulder external rotation and shoulder horizontal adduction). Reducing variability at the shoulder during the early portions of the pitching motion may improve consistency of ball location."
head impact biomechanics differ girls boys youth ice hockey players,SPORT/EXERCISE,98.9% SPORT/EXERCISE; 0.2% GAIT/LOCOMOTION; 0.1% REHABILITATION,"Mihalik JP, Wasserman EB, Teel EF, Marshall SW,",*Annals of biomedical engineering*,* [Head Impact Biomechanics Differ Between Girls and Boys Youth Ice Hockey Players.](https://www.ncbi.nlm.nih.gov/pubmed/31435751),Head Impact Biomechanics Differ Between Girls and Boys Youth Ice Hockey Players.,"The influence of sex on head impact biomechanics is unknown for youth ice hockey. We sought to determine sex differences in head impact severity and frequency in youth ice hockey players. Male (n = 110) and female (n = 25) players (13-16 years old) were recruited from a local hockey organization. Players wore helmets instrumented with the Head Impact Telemetry System for all competitions and practices throughout the season. Seven team-seasons were captured. Random intercepts general mixed linear models determined whether linear acceleration and rotational acceleration differed by sex. Linear regression models evaluated the relationship between sex and impact frequency. All head impact biomechanics were natural log-transformed as their distributions were right-skewed. Females sustained fewer impacts per player than males (27 fewer impacts per player-season, p < 0.0001) even when analysis was limited to games only (21 fewer impacts per player-season, p < 0.0001). The linear acceleration was higher among females (1.07 g; 95% CI 1.00, 1.13; p = 0.04). There were no other meaningful sex differences in head impact severity. Female players are not permitted to body check, and this likely explains why they sustain fewer head impacts than males. However, as a result, females likely sustain a higher proportion of head impacts through illegal or unintentional head contact, and these impacts may result in more force being delivered to the head."
local administration parathyroid hormone effective tendon bone healing rat rotator cuff repair model,TENDON/LIGAMENT,73.5% TENDON/LIGAMENT; 16.1% ORTHOPAEDICS/SURGERY; 6.8% BONE,"Yoon JP, Chung SW, Jung JW, Lee YS, Kim KI, Park GY, Kim HM, Choi JH,",*Journal of orthopaedic research : official publication of the Orthopaedic Research Society*,* [Is a local administration of parathyroid hormone effective to tendon-to-bone healing in a rat rotator cuff repair model?](https://www.ncbi.nlm.nih.gov/pubmed/31441073),Is a local administration of parathyroid hormone effective to tendon-to-bone healing in a rat rotator cuff repair model?,"To evaluate the effect of local parathyroid hormone(PTH) administration on rotator cuff tendon-to-bone healing in a rat model compared with systemic PTH injection and untreated controls. PTH-alginate scaffold was prepared and sustained release of PTH was confirmed. Bilateral supraspinatus tendon repairs were performed in 39 rats(group 1, supraspinatus repair only; group 2, supraspinatus repair with systemic PTH injection; group 3, supraspinatus repair with local PTH administration via an absorbable scaffold; n=13 each). Biomechanical (cross sectional area, mode of failure, load to failure, and ultimate stress: right side) and histological analyses (H&E stain, Masson's Trichrome stain Picrosirius red stain, Immunohistocheistry for BMP2, PTH1R, ColI and ColIII: Left side) were performed to evaluate tendon-to-bone healing quality at 8 weeks after repair, and blood test (osteocalcin and procollagen type I N-terminal pro-peptide (PINP) levels) was performed in all rats. There was no intergroup difference in healing failure rate(p=0.910) or failure mode (p=0.585). Biomechanically, subjects in groups 2 and 3 exhibited significantly larger cross-sectional areas and higher ultimate failure loads and ultimate stress than those in group 1(all p<0.05); however, no differences were noted between groups 2 and 3(all p>0.05). Histologically, groups 2 and 3 exhibited more organized tendon-to-bone interface structures with higher density, parallel orientation, and collagen fiber continuity than group 1(all p<0.05 except collagen fiber continuity in group 1 versus 2); however, no differences in histological parameters between groups 2 and 3(all p>0.05). The protein levels of bone morphogenic protein 2, PTH 1 receptor, and collagen I and III and the serum level of PINP were increased in groups 2 and 3 versus group 1(all p<0.05) without showing differences between groups 2 and 3(all p>0.05). Local PTH administration using an absorbable scaffold improved the biomechanical and histological outcomes of rotator cuff tendon-to-bone healing comparably to systemic PTH injection at 8 weeks after repair in a rat model. This article is protected by copyright. All rights reserved."
biomechanical analysis thumb ulnar collateral ligament tear kinematics,TENDON/LIGAMENT,72.4% TENDON/LIGAMENT; 12.5% JOINT/CARTILAGE; 10.6% ORTHOPAEDICS/SURGERY,"Lin CC, Patel NA, Itami Y, McGarry MH, Shin SS, Lee TQ,","*Hand (New York, N.Y.)*",* [Biomechanical Analysis of Thumb Ulnar Collateral Ligament Tear Kinematics.](https://www.ncbi.nlm.nih.gov/pubmed/31431075),Biomechanical Analysis of Thumb Ulnar Collateral Ligament Tear Kinematics.,"<b>Background:</b> Thumb ulnar collateral ligament (UCL) injuries are common, but the kinematics of these injuries have not been comprehensively described, especially regarding kinematic changes with progressive UCL injury. <b>Methods:</b> Eleven cadaveric thumbs underwent kinematic testing under 4 conditions: intact, partial tear (50%) of the proper UCL, full tear of the proper UCL, and complete tear of both the proper and accessory UCL. Kinematic testing parameters included varus/valgus stress, pronation/supination, and volar/dorsal translation at -10 degree, 0 degree, 15 degree, and 30 degree of metacarpophalangeal flexion. <b>Results:</b> Partial tear of the proper UCL did not result in significant increases in laxity in any direction compared with intact (<i>P</i> ≥ .132). Full tear of the proper UCL resulted in a significant increase in valgus angulation (18.8° ± 1.7° vs 11.5° ± 1.5°; <i>P</i> = .024) and pronation (15.4° ± 2.5° vs 12.6° ± 2.3°; <i>P</i> = .034) at 30 degree of flexion relative to intact. Complete tear of both the proper and accessory collateral ligaments resulted in increased valgus angulation at all degrees of flexion (<i>P</i> < .001). Complete tear also resulted in a significant volar translation at 0 degree, 15 degree, and 30 degree of flexion (<i>P</i> ≤ .016). <b>Conclusion:</b> Partial tear of the proper UCL does not significantly affect the stability of the joint, but full tear of the proper UCL increases valgus instability at 30 degree of flexion. Complete tear of the UCL is necessary for increased varus/valgus instability at all degrees of flexion and results in significant increases in pronation/supination and volar translation."
biomechanical testing various suture techniques achilles tendon repair without augmentation using synthetic polyester grafts,TENDON/LIGAMENT,68.6% TENDON/LIGAMENT; 29.6% ORTHOPAEDICS/SURGERY; 0.5% TISSUE/BIOMATERIAL,"Jahnke A, Gernandt M, Hudel H, Ahmed GA, Rickert M, Fonseca Ulloa CA, Stolz D,",*Journal of biomechanics*,* [Biomechanical testing of various suture techniques for Achilles tendon repair with and without augmentation by using synthetic polyester grafts.](https://www.ncbi.nlm.nih.gov/pubmed/31337495),Biomechanical testing of various suture techniques for Achilles tendon repair with and without augmentation by using synthetic polyester grafts.,"Following surgical Achilles tendon reconstruction surgery, there is a distinct trend towards an early and faster rehabilitation protocol to avoid muscle atrophy. However, this procedure involves the risk of a higher complication rate. In order to reduce the occurrence of re-ruptures and pathological tendon extensions, a tendon reconstruction with the highest possible primary stability is desirable. Therefore, the aim of this study was to determine if augmentation using synthetic polyester tapes (QuadsTape™) could provide greater primary stability in case of different tendon suture techniques. 90 tendons of the superficial toe flexor of pigs were divided into 9 groups. The reconstruction method was combined using the factors suture technique (Kessler and Bunnell), augmentation (non-augmented and augmented with QuadsTape™) and defect type (end-to-end and 10 mm gap). The biomechanical measurements were performed on a material testing machine and consisted of a creep test, a cyclic test and a tear-off test. This study compared creep strain, ultimate load failure, maximum stress and stiffness. Irrespective of the type of defect involved, augmentation of the tendon sutures led to a significant increase of the maximum force (not augmented: 82.30 ± 25.48 N, augmented: 135.73 ± 30.69 N, p < 0.001) and the maximum stress (not augmented: 2.26 ± 0.83 MPa, augmented: 4.13 ± 1.79 MPa, p < 0.001). Furthermore, there was a non-significant increase in stiffness and no significant differences were observed with respect to creep strain. Augmentation of Achilles tendon reconstruction using QuadsTape™ increases composite strength and stiffness in the in vitro model, thus potentially contributing to the feasibility of early rehabilitation programs. Biological factors still need to be investigated in order to formulate appropriate indications."
flexor hallucis longus transfer improves achilles tendon load failure surgery non insertional tendinopathy biomechanical study,TENDON/LIGAMENT,95.8% TENDON/LIGAMENT; 2.3% ORTHOPAEDICS/SURGERY; 0.3% VETERINARY/AGRICULTURAL,"Schmidtberg B, Johnson JD, Kia C, Baldino JB, Obopilwe E, Cote MP, Geaney LE,",*The Journal of bone and joint surgery. American volume*,* [Flexor Hallucis Longus Transfer Improves Achilles Tendon Load to Failure in Surgery for Non-Insertional Tendinopathy: A Biomechanical Study.](https://www.ncbi.nlm.nih.gov/pubmed/31436659),Flexor Hallucis Longus Transfer Improves Achilles Tendon Load to Failure in Surgery for Non-Insertional Tendinopathy: A Biomechanical Study.,"Non-insertional Achilles tendinopathy is a common disorder that may be treated with surgical debridement. A flexor hallucis longus (FHL) transfer is recommended if debridement of ≥50% is performed; however, there are no biomechanical data to support this. The purpose of this study was to assess the added biomechanical strength provided by an FHL transfer with incrementally sized non-insertional Achilles tendon defects."
intramedullary insertion patellar tendon rare anatomical variant sequelae surgical management case report,TENDON/LIGAMENT,57.4% TENDON/LIGAMENT; 28.2% ORTHOPAEDICS/SURGERY; 5.0% JOINT/CARTILAGE,"Collett DJ, Sharma R, Goyal P,",*JBJS case connector*,"* [Intramedullary Insertion of the Patellar Tendon, a Rare Anatomical Variant, Its Sequelae, and Surgical Management: A Case Report.](https://www.ncbi.nlm.nih.gov/pubmed/31441831)","Intramedullary Insertion of the Patellar Tendon, a Rare Anatomical Variant, Its Sequelae, and Surgical Management: A Case Report.",We report a rare cause of patella baja in a 25-year-old man presenting with right knee pain. He was found to have patella baja and a genu recurvatum deformity. Imaging revealed an extremely unusual variant of the patellar tendon-identified to have an intramedullary tibial insertion. A patellar tendon reconstructive procedure was performed.
