title,topic,pred_val,authors,journal,links,full_title,abstract
reconstruction forearm interosseous membrane biomechanical three different techniques,ORTHOPAEDICS/SURGERY,47.7% ORTHOPAEDICS/SURGERY; 24.6% TENDON/LIGAMENT; 7.1% JOINT/CARTILAGE,"Masouros PT, Apergis EP, Mavrogenis AF, Babis GC, Artemi DK, Nikolaou VS,","*The Journal of hand surgery, European volume*",* [Reconstruction of the forearm interosseous membrane: a biomechanical study of three different techniques.](https://www.ncbi.nlm.nih.gov/pubmed/31399010),Reconstruction of the forearm interosseous membrane: a biomechanical study of three different techniques.,"Reconstruction of the interosseous membrane has the potential to re-establish a normal loading pattern through the forearm and enhance stability after an Essex-Lopresti lesion. The aim of our study was to assess the capacity of three different techniques, which all use a regionally harvested autograft, to restore longitudinal stability. Simulation of the Essex-Lopresti lesion was done by excising the radial head and sectioning the interosseous membrane in seven cadaveric specimens. Each technique was used in each specimen consecutively, using the pronator teres, the brachioradialis and the flexor carpi radialis tendons, respectively. The specimens were submitted to mechanical testing by applying proximally migratory forces to the radius and radioulnar displacement was assessed fluroscopically at wrist level. The pronator teres tendon achieved the greatest reduction (94% correction with respect to the intact interosseous membrane/radial head out state, followed by brachioradialis (92%) and flexor carpi radialis (85%). However, no statistically significant differences in displacement data or strength were detected between the techniques."
prospective comparing tendon bone interface healing using interposition bioresorbable scaffold vented anchor primary rotator cuff repair sheep,ORTHOPAEDICS/SURGERY,55.4% ORTHOPAEDICS/SURGERY; 37.9% TENDON/LIGAMENT; 2.6% JOINT/CARTILAGE,"Easley J, Puttlitz C, Hackett E, Broomfield C, Nakamura L, Hawes M, Getz C, Frankle M, St Pierre P, Tashjian R, Cummings PD, Abboud J, Harper D, McGilvray K,",*Journal of shoulder and elbow surgery*,* [A prospective study comparing tendon-to-bone interface healing using an interposition bioresorbable scaffold with a vented anchor for primary rotator cuff repair in sheep.](https://www.ncbi.nlm.nih.gov/pubmed/31401128),A prospective study comparing tendon-to-bone interface healing using an interposition bioresorbable scaffold with a vented anchor for primary rotator cuff repair in sheep.,The purpose of this study was to evaluate the biomechanical and histologic properties of rotator cuff repairs using a vented anchor attached to a bioresorbable interpositional scaffold composed of aligned PLGA (poly(l-lactide-co-glycoside)) microfibers in an animal model compared to standard anchors in an ovine model.
cuff tear arthropathy nineteenth century chronic rheumatic arthritis partial luxation upwards humeral head,ORTHOPAEDICS/SURGERY,51.6% ORTHOPAEDICS/SURGERY; 26.2% JOINT/CARTILAGE; 6.2% TENDON/LIGAMENT,"Brorson S,",*International orthopaedics*,* [Cuff tear arthropathy in the nineteenth century: 'chronic rheumatic arthritis' with 'partial luxation upwards' of the humeral head.](https://www.ncbi.nlm.nih.gov/pubmed/31388708),Cuff tear arthropathy in the nineteenth century: 'chronic rheumatic arthritis' with 'partial luxation upwards' of the humeral head.,Cuff tear arthropathy of the shoulder is a common indication for insertion of an increasing number of reverse shoulder arthroplasties. It is widely believed that this condition was unknown to medical practitioners and writers prior to the introduction of the term cuff tear arthropathy by Charles Neer in 1977.
testing 3d printed hand exoskeleton individual stroke case,REHABILITATION,98.0% REHABILITATION; 0.5% GAIT/LOCOMOTION; 0.4% METHODS,"Dudley DR, Knarr BA, Siu KC, Peck J, Ricks B, Zuniga JM,",*Disability and rehabilitation. Assistive technology*,* [Testing of a 3D printed hand exoskeleton for an individual with stroke: a case study.](https://www.ncbi.nlm.nih.gov/pubmed/31385727),Testing of a 3D printed hand exoskeleton for an individual with stroke: a case study.,"<b>Introduction:</b> Many individuals with stroke still have functional difficulties with their affected hand after going through a rehabilitation program. A 3D printed upper limb exoskeleton was designed for an individual who had a stroke. Functional and neuromuscular outcomes were measured using his affected hand with and without a 3D printed passive exoskeleton. The goal of this study was to determine the functional and neuromuscular changes induced by the 3D printed exoskeleton in a participant with stroke. <b>Materials and methods:</b> The functional ability of the exoskeleton was assessed using the Fugl-Meyer Assessment and the Box and Block Test. Strength testing and muscle activation of the participant's forearms were measured during maximal voluntary contractions. Furthermore, EMG was measured during the Box and Block Test and satisfaction and usability of the 3D printed exoskeleton were assessed using standardized questionnaires. <b>Results:</b> The exoskeleton improved both the participant's Fugl-Meyer Assessment scores and Box and Block test scores compared to not wearing the device. The subject had increased EMG activation in his extensor when wearing the exoskeleton. <b>Conclusion:</b> The inexpensive 3D printed exoskeleton was effective in assisting the participant with stroke during the functional assessments and has the potential to be used to help regain function of the hand in the home setting of an individual with stroke. IMPLICATIONS FOR REHABILITATION A 3D printed passive hand exoskeleton may assist to accomplish rehabilitation outcomes by increasing function of the affected hand of patients with stroke. The use of this hand exoskeleton may be used to improve gross hand dexterity and assist with functional grasps during rehabilitation sessions with a lower patient's level of perceived exertion. The use of new antimicrobial 3D printing polymers can be effectively implemented to manufacture assistive devices to prevent skin infections during rehabilitation."
effects induced spinal manipulative therapy immune endocrine systems,REHABILITATION,41.1% REHABILITATION; 32.5% ORTHOPAEDICS/SPINE; 4.7% GAIT/LOCOMOTION,"Colombi A, Testa M,","*Medicina (Kaunas, Lithuania)*",* [The Effects Induced by Spinal Manipulative Therapy on the Immune and Endocrine Systems.](https://www.ncbi.nlm.nih.gov/pubmed/31394861),The Effects Induced by Spinal Manipulative Therapy on the Immune and Endocrine Systems.,"<i>Background and</i><i>O</i><i>bjectives</i>: Spinal manipulations are interventions widely used by different healthcare professionals for the management of musculoskeletal (MSK) disorders. While previous theoretical principles focused predominantly on biomechanical accounts, recent models propose that the observed pain modulatory effects of this form of manual therapy may be the result of more complex mechanisms. It has been suggested that other phenomena like neurophysiological responses and the activation of the immune-endocrine system may explain variability in pain inhibition after the administration of spinal manipulative therapy (SMT). The aim of this paper is to provide an overview of the available evidence supporting the biological plausibility of high-velocity, low-amplitude thrust (HVLAT) on the immune-endocrine system. <i>Materials and Methods</i>: Narrative critical review. An electronic search on MEDLINE, ProQUEST, and Google Scholar followed by a hand and ""snowballing"" search were conducted to find relevant articles. Studies were included if they evaluated the effects of HVLAT on participants' biomarkers <i>Results</i>: The electronic search retrieved 13 relevant articles and two themes of discussion were developed. Nine studies investigated the effects of SMT on cortisol levels and five of them were conducted on symptomatic populations. Four studies examined the effects of SMT on the immune system and all of them were conducted on healthy individuals. <i>Conclusions</i>: Although spinal manipulations seem to trigger the activation of the neuroimmunoendocrine system, the evidence supporting a biological account for the application of HVLAT in clinical practice is mixed and conflicting. Further research on subjects with spinal MSK conditions with larger sample sizes are needed to obtain more insights about the biological effects of spinal manipulative therapy."
gait predictor physical function axial spondyloarthritis prospective longitudinal folomi function locomotion measurement inflammation protocol,REHABILITATION,59.3% REHABILITATION; 28.5% GAIT/LOCOMOTION; 3.5% METHODS,"Soulard J, Vuillerme N, Gaudin P, Grange L, Baillet A, Cracowski JL, Juvin R, Vaillant J,",*Rheumatology international*,"* [Gait as predictor of physical function in axial spondyloarthritis: the prospective longitudinal FOLOMI (Function, Locomotion, Measurement, Inflammation) study protocol.](https://www.ncbi.nlm.nih.gov/pubmed/31392500)","Gait as predictor of physical function in axial spondyloarthritis: the prospective longitudinal FOLOMI (Function, Locomotion, Measurement, Inflammation) study protocol.","Axial spondyloarthritis (axSpA) is a chronic inflammatory rheumatic disease affecting predominantly sacroiliac joints and axial skeleton. axSpA progression being irregular and hardly predictable, identifying functional decline is particularly important in patient with axSpA to allow delivery of timely and targeted interventions. Pain, reduced range of motion or altered posture can have adverse consequences on gait. Although gait has previously been used as a sensitive measure of physical outcomes in elderly and pathological populations, to the best of our knowledge, no study has used gait as a predictor of physical function in patients with axSpA. The objective of our study is hence to determine if gait parameters measured in patients with axSpA could predict the evaluation at 18 months of physical function as assessed by the Bath Ankylosing Spondylitis Functional Index (BASFI). This is a prospective and longitudinal study. Sixty patients with axSpA and 30 healthy age- and sex-matched controls will be included. Patients should be aged 18-65 years at time of their first evaluation, followed at Grenoble Alpes University Hospital for axSpA or ankylosing spondylitis, able to walk 180 m without technical help and with stable treatment for at least 12 months. Clinical characteristics, BASFI, Bath Ankylosing Spondylitis Disease Activity Index (BASDAI), clinical and laboratory measurements of gait will be assessed during four visits (at baseline and at months 6, 12, and 18). Similar assessments will be performed once for the healthy control group. A linear mixed model at 6, 12 and 18 months will be constructed to answer to the first objective, with the BASFI as dependent variable and gait parameters as explanatory variables. The data collection started in August 2018 and will be completed with the inclusion and follow-up of all the participants. We believe that the combination of clinical and laboratory measurements of gait in patients with axSpA could strengthen the capacity to monitor disease's evolution and to predict changes in patients' physical function. Results of the present study could ultimately allow delivering targeted, timely, personalized interventions and treatment in patients with axSpA.Trial registration: The study was approved by local ethic committee (CPP Ile De France 1, RCB: 2017-A03468-45, date of agreement: July 17th, last version: V4.0, 2018, March 5th, 2019) and is retrospectively registered in Clinical trials (NCT03761212)."
repetitive head impact exposure college football following ncaa rule change eliminate two day preseason practices study ncaa dod care consortium,SPORT/EXERCISE,96.6% SPORT/EXERCISE; 0.7% REHABILITATION; 0.5% GAIT/LOCOMOTION,"Stemper BD, Shah AS, Harezlak J, Rowson S, Duma S, Mihalik JP, Riggen LD, Brooks A, Cameron KL, Giza CC, Houston MN, Jackson J, Posner MA, McGinty G, DiFiori J, Broglio SP, McAllister TW, McCrea M, ",*Annals of biomedical engineering*,* [Repetitive Head Impact Exposure in College Football Following an NCAA Rule Change to Eliminate Two-A-Day Preseason Practices: A Study from the NCAA-DoD CARE Consortium.](https://www.ncbi.nlm.nih.gov/pubmed/31388849),Repetitive Head Impact Exposure in College Football Following an NCAA Rule Change to Eliminate Two-A-Day Preseason Practices: A Study from the NCAA-DoD CARE Consortium.,"Repetitive head impact exposure sustained by athletes of contact sports has been hypothesized to be a mechanism for concussion and a possible explanation for the high degree of variability in sport-related concussion biomechanics. In an attempt to limit repetitive head impact exposure during the football preseason, the NCAA eliminated two-a-day practices in 2017, while maintaining the total number of team practice sessions. The objective of this study was to quantify head impact exposure during the preseason and regular season in Division I college football athletes to determine whether the 2017 NCAA ruling decreased head impact exposure. 342 unique athletes from five NCAA Division I Football Bowl Subdivision (FBS) programs were consented and enrolled. Head impacts were recorded using the Head Impact Telemetry (HIT) System during the entire fall preseasons and regular seasons in 2016 and 2017. Despite the elimination of two-a-day practices, the number of preseason contact days increased in 2017, with an increase in average hourly impact exposure (i.e., contact intensity), resulting in a significant increase in total head impact burden (+ 26%) for the 2017 preseason. This finding would indicate that the 2017 NCAA ruling was not effective at reducing the head impact burden during the football preseason. Additionally, athletes sustained a significantly higher number of recorded head impacts per week (+ 40%) during the preseason than the regular season, implicating the preseason as a time of elevated repetitive head impact burden. With increased recognition of a possible association between repetitive head impact exposure and concussion, increased preseason exposure may predispose certain athletes to a higher risk of concussion during the preseason and regular season. Accordingly, efforts at reducing concussion incidence in contact sports should include a reduction in overall head impact exposure."
changes fundamental motor skill performance following nine month mastery motivational climate intervention,SPORT/EXERCISE,65.7% SPORT/EXERCISE; 26.8% REHABILITATION; 4.4% GAIT/LOCOMOTION,"Johnson JL, Rudisill ME, Hastie P, Wadsworth D, Strunk K, Venezia A, Sassi J, Morris M, Merritt M,",*Research quarterly for exercise and sport*,* [Changes in Fundamental Motor-Skill Performance Following a Nine-Month Mastery Motivational Climate Intervention.](https://www.ncbi.nlm.nih.gov/pubmed/31393811),Changes in Fundamental Motor-Skill Performance Following a Nine-Month Mastery Motivational Climate Intervention.,"<b>Purpose</b>: Children who do not learn their fundamental motor skills (FMS) are more likely to be unskilled, sedentary adults. By consequence, it behooves those teaching physical education to put in place mechanisms that promote as well as motivate children to master their FMS. One approach to achieving this goal is through the adoption of mastery motivational climates (MMC) in physical education. The purpose of this study was to determine the effects of a year-long (9-month) MMC physical education program on preschool children's FMS learning. <b>Method</b>: Participants (<i>N</i> = 96, MMC = 58, Comparison = 38) completed the Test of Gross Motor Development-Third Edition prior to and after intervention. Intact classrooms were randomly assigned to either a MMC or comparison group. A repeated measures nested MANOVA was used to test changes by group. Follow-up measurements included univariate repeated measures and simple effects analyses. <b>Results</b>: There were no significant multivariate differences based on class membership (<i>p</i> = .249), indicating the nested structure was not associated with any meaningful differences in test scores. There was a significant multivariate difference based on the interaction of time (pre- versus post-test) and group (<i>p</i> < .001). Both locomotor and ball skills significantly varied between groups and across time. Children in both groups improved from pre-test to post-test, but the rate of improvement was significantly greater for the MMC group. <b>Conclusions</b>: A year-long MMC intervention is beneficial for improving children's FMS."
core muscle training neuromuscular control lower limb trunk,SPORT/EXERCISE,88.2% SPORT/EXERCISE; 7.2% REHABILITATION; 1.3% GAIT/LOCOMOTION,"Sasaki S, Tsuda E, Yamamoto Y, Maeda S, Kimura Y, Fujita Y, Ishibashi Y,",*Journal of athletic training*,* [Core-Muscle Training and Neuromuscular Control of Lower Limb and Trunk.](https://www.ncbi.nlm.nih.gov/pubmed/31386583),Core-Muscle Training and Neuromuscular Control of Lower Limb and Trunk.,"Comprehensive injury-prevention training (plyometric, agility, balance, and core-stability exercises) has been shown to decrease sport-related injury. The relationship between trunk control and sport-related injury has been emphasized; however, the isolated effects of core-muscle training are unclear."
regular changes foot strike pattern prolonged downhill running influence neuromuscular energetics biomechanical parameters,SPORT/EXERCISE,57.0% SPORT/EXERCISE; 39.4% GAIT/LOCOMOTION; 1.4% REHABILITATION,"Vernillo G, Aguiar M, Savoldelli A, Martinez A, Giandolini M, Horvais N, Edwards WB, Millet GY,",*European journal of sport science*,"* [Regular changes in foot strike pattern during prolonged downhill running do not influence neuromuscular, energetics, or biomechanical parameters.](https://www.ncbi.nlm.nih.gov/pubmed/31311427)","Regular changes in foot strike pattern during prolonged downhill running do not influence neuromuscular, energetics, or biomechanical parameters.","Research has suggested that a high variability in foot strike pattern during downhill running is associated with lower neuromuscular fatigue of the plantar flexors (PF). Given the popularity of trail running, we designed an intervention study to investigate whether a strategy with regular changes in foot strike pattern during downhill running could reduce the extent of fatigue on neuromuscular, energetics and biomechanical parameters as well as increase an uphill time-to-exhaustion trial (TTE) performance. Fourteen experienced trail runners completed two interventional conditions (separated by 15 days) in a pseudo-randomised and counter-balanced order that consisted of 2.5-h of treadmill graded running with (switch condition) or without (control condition) a change between fore- and rear-foot strike pattern every 30 s during the downhill sections. Pre and Post, neuromuscular tests were performed to assess PF central and peripheral fatigue. Energy cost of running was assessed using an indirect calorimetry system and biomechanical gait parameters were acquired with an instrumented treadmill. TTE was performed after both the graded running conditions. There were not significant condition × time interactions (<i>p </i>≥ .085) for any of the variables considered, and TTE was not different between the two conditions (<i>p </i>= .755). A deliberate strategy to alternate between foot strike patterns did not reduce the extent of fatigue during prolonged graded running. We suggest that it is not the ability to switch between foot strike patterns that minimises fatigue; rather the ability to adapt foot strike pattern to the terrain and therefore a better running technique."
effectiveness reverse vs traditional linear training periodization triathlon,SPORT/EXERCISE,80.0% SPORT/EXERCISE; 10.0% REHABILITATION; 2.7% GAIT/LOCOMOTION,"Clemente-Suárez VJ, Ramos-Campo DJ,",*International journal of environmental research and public health*,* [Effectiveness of Reverse vs. Traditional Linear Training Periodization in Triathlon.](https://www.ncbi.nlm.nih.gov/pubmed/31390818),Effectiveness of Reverse vs. Traditional Linear Training Periodization in Triathlon.,"The present research aimed to analyze the modification in performance, body composition, and autonomic modulation of reverse and traditional linear training periodization in amateur triathletes. We analyzed running and swimming performance, strength manifestation, body composition, and autonomic modulation before and after a traditional linear training periodization (four weeks of volume-based training plus four weeks of intensity-based training plus two-week tapering), a reverse linear training periodization (four weeks of intensity-based training plus four weeks of volume-based training plus two-week tapering), and a free training control physical active group (10-week free training) in 32 amateur athletes. Independently of the periodization model, the combination of two four-week mesocycles followed by a two-week taper is an efficiency strategy to avoid overreaching, obtaining an increase in parasympathetic modulation. Moreover, both types of training periodization proposed in this study do not modified body composition of amateur triathletes. Also, compared with traditional periodization, reverse periodization efficiently improves horizontal jump performance. Finally, reverse and traditional periodization were an effective strategy to improve running biomechanical, performance, and physiological variables, as well as efficient periodization strategies to improve swimming technical ability, aerobic, and anaerobic swimming performance."
pedestrian hit car impacted metal pole reconstructing head load,SPORT/EXERCISE,21.9% SPORT/EXERCISE; 17.5% MODELING; 10.0% ORTHOPAEDICS/SURGERY,"Wagner R, Muggenthaler H, Sauer S, Mall G, Hubig M,",*International journal of legal medicine*,* [Pedestrian hit by a car impacted metal pole: reconstructing the head load.](https://www.ncbi.nlm.nih.gov/pubmed/31388796),Pedestrian hit by a car impacted metal pole: reconstructing the head load.,"Fatal head injuries are frequently seen in pedestrians hit by motorized vehicles. In our case, the pedestrian sustained a devastating head injury with skull splitting in the mediosagittal plane. A car collided with a traffic sign causing a bending of the pole. The metal pole hit a man standing close beside it; the man had a head injury severity that is more commonly due to falling objects than due to traffic accidents. Assuming a head mass of 5 kg, simplified calculations yield maximum contact forces of ca. 36 kN exceeding mean parietal fracture forces which are in the order of magnitude of 12.5 kN. The influences of the effective body mass and the horizontal distance between the pole and the pedestrian on maximum contact forces are investigated. High contact forces in our case can be mainly explained by the comparably high impact velocity and by a partial mass transfer of the total car mass to the pole."
establishing safe extra articular parameters cortical button distal fixation ulnar collateral ligament reconstruction,TENDON/LIGAMENT,55.6% TENDON/LIGAMENT; 35.8% ORTHOPAEDICS/SURGERY; 2.6% JOINT/CARTILAGE,"Hooper PO, Warren J, Silko C, Frangiamore SJ, King D, Farrow LD, Schickendantz MS,",*The American journal of sports medicine*,* [Establishing Safe Extra-articular Parameters for Cortical Button Distal Fixation During Ulnar Collateral Ligament Reconstruction.](https://www.ncbi.nlm.nih.gov/pubmed/31386563),Establishing Safe Extra-articular Parameters for Cortical Button Distal Fixation During Ulnar Collateral Ligament Reconstruction.,"A variety of methods exist for fixation during ulnar collateral ligament (UCL) reconstruction on the ulna for the overhead throwing athlete. Current biomechanical evidence suggests that cortical button fixation may fail at a higher load and under more cycles than interference screw fixation alone, while also minimizing the risk of fracture. A safe angle for placement of this cortical button has not yet been determined."
cluster analysis successfully identifies clinically meaningful knee valgus moment patterns frequency early peaks reflects sex specific acl injury incidence,TENDON/LIGAMENT,26.9% TENDON/LIGAMENT; 21.1% SPORT/EXERCISE; 11.9% JOINT/CARTILAGE,"Sigurðsson HB, Briem K,",*Journal of experimental orthopaedics*,* [Cluster analysis successfully identifies clinically meaningful knee valgus moment patterns: frequency of early peaks reflects sex-specific ACL injury incidence.](https://www.ncbi.nlm.nih.gov/pubmed/31396723),Cluster analysis successfully identifies clinically meaningful knee valgus moment patterns: frequency of early peaks reflects sex-specific ACL injury incidence.,"Biomechanical studies of ACL injury risk factors frequently analyze only a fraction of the relevant data, and typically not in accordance with the injury mechanism. Extracting a peak value within a time series of relevance to ACL injuries is challenging due to differences in the relative timing and size of the peak value of interest."
electrospun pcl gel aligned scaffolds enhance biomechanical strength tendon repair,TENDON/LIGAMENT,83.9% TENDON/LIGAMENT; 13.3% TISSUE/BIOMATERIAL; 1.6% ORTHOPAEDICS/SURGERY,"Sheng D, Li J, Ai C, Feng S, Ying T, Liu X, Cai J, Ding X, Jin W, Xu H, Chen J, Chen S,",*Journal of materials chemistry. B*,* [Electrospun PCL/Gel-aligned scaffolds enhance the biomechanical strength in tendon repair.](https://www.ncbi.nlm.nih.gov/pubmed/31389951),Electrospun PCL/Gel-aligned scaffolds enhance the biomechanical strength in tendon repair.,"Tendons can transmit mechanical force from muscles to bones for movement. However, the mechanical strength of tendons is compromised after surgery, thus causing a high rate of tendon retear. Hence, the design and preparation of biodegradable materials with excellent mechanical properties have become an urgent demand for sports medicine. In this study, biomimetic polycaprolactone (PCL)/gelatin (Gel)-aligned scaffolds were fabricated for the mechanical restoration of the injured tendon in a rabbit model. The diameter of nanofibers was about 427.82 ± 56.99 nm, which was approximate to that of the native collagen fibrils; the directional consistency of the nanofibers in PCL/Gel-aligned scaffolds reached 77.33 ± 3.22%, which were ultrastructurally biomimetic. Compared to the observations for the control group, the in vitro mechanical results showed that the PCL/Gel-aligned scaffolds (P/G-A) were anisotropic in terms of failure load, tensile strength, and Young's modulus. After verifying their good cytocompatibility, the scaffolds were implanted into the rabbit patellar tendon in situ. The biomechanical properties of the repaired tendon in P/G-A reached 343.97 ± 65.30 N in failure load, 85.99 ± 16.33 MPa in tensile strength, 590.84 ± 201.87 MPa in Young's modulus, and 171.29 ± 61.50 N mm-1 in stiffness in vivo at 8 weeks post operation. In a word, our results demonstrated that P/G-A could support the regenerated tissue of injured patellar tendons to restore the biomechanical strength in a rabbit model. This suggested that the PCL/Gel-aligned scaffolds can pave a promising way to improve the healing of injured tendons in the clinic in the future."
biomechanical role motion contribution ligaments bony constraints elbow stability preliminary study,TENDON/LIGAMENT,49.0% TENDON/LIGAMENT; 25.5% ORTHOPAEDICS/SURGERY; 18.1% JOINT/CARTILAGE,"Panero E, Gastaldi L, Terzini M, Bignardi C, Sard A, Pastorelli S,","*Bioengineering (Basel, Switzerland)*",* [Biomechanical Role and Motion Contribution of Ligaments and Bony Constraints in the Elbow Stability: A Preliminary Study.](https://www.ncbi.nlm.nih.gov/pubmed/31394803),Biomechanical Role and Motion Contribution of Ligaments and Bony Constraints in the Elbow Stability: A Preliminary Study.,"In flexion-extension motion, the interaction of several ligaments and bones characterizes the elbow joint stability. The aim of this preliminary study was to quantify the relative motion of the ulna with respect to the humerus in two human upper limbs specimens and to investigate the constraints role for maintaining the elbow joint stability in different section conditions. Two clusters of four markers were fixed respectively to the ulna and humerus, and their trajectory was recorded by a motion capture system during functional orthopedic maneuver. Considering the posterior bundle of medial collateral complex (pMUCL) and the coronoid, two section sequences were executed. The orthopedic maneuver of compression, pronation and varus force was repeated at 30°, 60° and 90° flexion for the functional investigation of constraints. Ulna deflection was compared to a baseline elbow flexion condition. With respect to the intact elbow, the coronoid osteotomy influences the elbow stability at 90° (deflection = 11.49 ± 17.39 mm), while small differences occur at 30° and 60°, due to ligaments constraint. The contemporary pMUCL section and coronoid osteotomy causes elbow instability, with large deflection at 30° (deflection = 34.40 ± 9.10 mm), 60° (deflection = 45.41 ± 18.47 mm) and 90° (deflection = 52.16 ± 21.92 mm). Surgeons may consider the pMUCL reconstruction in case of unfixable coronoid fracture."
modulating physical properties porcine urethra injection novel biomimetic proteoglycans ex vivo,TISSUE/BIOMATERIAL,75.0% TISSUE/BIOMATERIAL; 4.5% CARDIOVASCULAR/CARDIOPULMONARY; 3.4% TENDON/LIGAMENT,"Kriete AS, Prudnikova K, Marcolongo MS,",*Interface focus*,* [Modulating physical properties of porcine urethra with injection of novel biomimetic proteoglycans <i>ex vivo</i>.](https://www.ncbi.nlm.nih.gov/pubmed/31263533),Modulating physical properties of porcine urethra with injection of novel biomimetic proteoglycans <i>ex vivo</i>.,"Urinary incontinence is a significant challenge for women who are affected by it. We propose augmenting the tissue structure to restore normal biomechanics by molecularly engineering the tissue using a novel family of biomimetic proteoglycans (BPGs). This work examines the ability of BPGs to modulate the mechanical and physical properties of porcine urethras <i>ex vivo</i> to determine the feasibility of BPGs to be implemented as molecular treatment for stress urinary incontinence (SUI). We investigated compliance by performing a unique radial expansion testing method using urethras from six- to nine-month-old pigs. The urethras were injected with 0.5 ml BPG solution at three sites every approximately 120° (conc.: 25 mg ml<sup>-1</sup>, 50 mg ml<sup>-1</sup> and 75 mg ml<sup>-1</sup> in 1× phosphate-buffered saline (PBS); <i>n</i> = 4 per group) and compared them with PBS-injected controls. Young's modulus was calculated by treating the urethra as a thin-walled pressure vessel. A water uptake study was performed by soaking 10 mm urethra biopsy samples that were injected with 0.1 ml BPG solution (conc.: 50 mg ml<sup>-1</sup>, 100 mg ml<sup>-1</sup> and 200 mg ml<sup>-1</sup> in 1× PBS; <i>n</i> = 6 per group) in 5 ml PBS for 24 h. Although there was no significant difference in Young's modulus data, there were differences between groups as can be seen in the raw radial expansion testing data. Results showed that BPGs have the potential to increase hydration in samples, and that there was a significant difference in water uptake between BPG-injected samples and the controls (100 mg ml<sup>-1</sup> samples versus PBS samples, <i>p</i> < 0.05). This work shows that BPGs have the potential to be implemented as a molecular treatment for SUI, by restoring the diminished proteoglycan content and subsequently increasing hydration and improving the compliance of urethral tissue."
biomechanical analysis intact versus ruptured poly implant prothèse breast implants,TISSUE/BIOMATERIAL,46.1% TISSUE/BIOMATERIAL; 11.6% DENTAL/ORAL/FACIAL; 7.7% ORTHOPAEDICS/SURGERY,"Ramião NG, Martins PS, Barroso ML, Santos DC, Fernandes AA,",*Interface focus*,* [Biomechanical analysis of intact versus ruptured Poly Implant Prothèse breast implants.](https://www.ncbi.nlm.nih.gov/pubmed/31263530),Biomechanical analysis of intact versus ruptured Poly Implant Prothèse breast implants.,"Despite there being many studies that have evaluated breast implant rupture, there is no consensus about causes and incidence. Most studies lack a multifactorial analysis of what causes breast implants to rupture. To fill this gap, an experimental protocol was developed to compare ruptured and intact Poly Implant Prothèse (PIP) breast implants from the same woman. These conditions guarantee that the physical/biological variables are the same for each pair of ruptured and intact implants. A total of 1008 samples from 22 PIP explants (11 intact and 11 ruptured) and three control PIP implants were analysed. The mechanical properties (tensile strength) of the ruptured and intact implants were compared according to brand, lot, implantation time and demographic conditions. In general, statistically significant differences were found between the intact and ruptured PIP implants. Ruptured implants were thinner (0.73 ± 0.10 mm versus 0.91 ± 0.11 mm) and weaker (7.42 ± 2.65 MPa versus 9.59 ± 2.37 MPa) than intact implants. Intact and ruptured implants have shown distinct mechanical behaviours and variations in thickness. Our understanding is that these differences may be associated with the typical manufacturing process of breast implant shells. These results stress the importance of thorough control of the shell thickness. Given its relevance, shell thickness should be used as a quality control measure for homologation purposes. Thus, the homogeneity of the shell should be considered as a relevant parameter during the manufacturing process. This will translate into an improved quality of life for patients and will potentiate safer and longer lasting products."
effect topical prostaglandins biomechanics shape cornea,TISSUE/BIOMATERIAL,25.5% TISSUE/BIOMATERIAL; 9.4% COMPARATIVE; 8.2% METHODS,"Amano S, Nejima R, Inoue K, Miyata K,",*Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie*,* [Effect of topical prostaglandins on the biomechanics and shape of the cornea.](https://www.ncbi.nlm.nih.gov/pubmed/31401684),Effect of topical prostaglandins on the biomechanics and shape of the cornea.,To investigate the effect of topical prostaglandin (PG) eyedrops on the biomechanics and shape of the cornea.
