title,topic,pred_val,authors,journal,links,full_title,abstract
amelioration neurobehavioral cognitive abilities f1 progeny following dietary supplementation spirulina protein malnourished mothers,NEURAL,49.8% NEURAL; 12.2% COMPARATIVE; 7.6% VETERINARY/AGRICULTURAL,"Sinha S, Patro N, Patro IK,","*Brain, behavior, and immunity*",* [Amelioration of neurobehavioral and cognitive abilities of F1 progeny following dietary supplementation with Spirulina to protein malnourished mothers.](https://www.ncbi.nlm.nih.gov/pubmed/31425827),Amelioration of neurobehavioral and cognitive abilities of F1 progeny following dietary supplementation with Spirulina to protein malnourished mothers.,"Early life adversities (stress, infection and mal/undernutrition) can affect neurocognitive, hippocampal and immunological functioning of the brain throughout life. Substantial evidence suggests that maternal protein malnutrition contributes to the progression of neurocognitive abnormalities and psychopathologies in adolescence and adulthood in offspring. Maternal malnutrition is prevalent in low and middle resource populations. The present study was therefore undertaken to evaluate the effects of dietary Spirulina supplementation of protein malnourished mothers during pregnancy and lactation on their offspring's reflex, neurobehavioral and cognitive development. Spirulina is a Cyanobacterium and a major source of protein and is being used extensively as a dynamic nutraceutical against aging and neurodegeneration. Sprague Dawley rats were switched to low protein (8% protein) or normal protein (20% protein) diet for 15 days before conception. Spirulina was orally administered (400 mg/kg/b.wt.) to subgroups of pregnant females from the day of conception throughout the lactational period. We examined several parameters including reproductive performance of dams, physical development, postnatal reflex ontogeny, locomotor behavior, neuromuscular strength, anxiety, anhedonic behavior, cognitive abilities and microglia populations in the F1 progeny. The study showed improved reproductive performance of Spirulina supplemented protein malnourished dams, accelerated acquisition of neurological reflexes, better physical appearance, enhanced neuromuscular strength, improved spatial learning and memory and partly normalized PMN induced hyperactivity, anxiolytic and anhedonic behavior in offspring. These beneficial effects of Spirulina consumption were also accompanied by reduced microglial activation which might assist in restoring the behavioral and cognitive skills in protein malnourished F1 rats. Maternal Spirulina supplementation is therefore proposed as an economical nutraceutical/supplement to combat malnutrition associated behavioral and cognitive deficits."
optic disc shape patients long lasting unilateral esotropia exotropia,NEURAL,16.5% NEURAL; 11.1% TISSUE/BIOMATERIAL; 7.9% ORTHOPAEDICS/SPINE,"Shang K, Dai Y, Liu H, Qu X, Wen W, Jonas JB,",*BMC ophthalmology*,* [Optic disc shape in patients with long-lasting unilateral esotropia and exotropia.](https://www.ncbi.nlm.nih.gov/pubmed/31420011),Optic disc shape in patients with long-lasting unilateral esotropia and exotropia.,"Horizontal eye movements have been proposed to induce biomechanical stress and strain on optic nerve head. Since strabismus may lead to sustained adduction or abduction, we investigate the effects of long lasting unilateral horizontal strabismus on the morphology of optic disc."
cortical tau burden behavioural dysfunctions mice exposed monosodium glutamate early life,NEURAL,70.3% NEURAL; 7.3% COMPARATIVE; 3.3% CELLULAR/SUBCELLULAR,"Hassaan PS, Dief AE, Zeitoun TM, Baraka AM, Deacon RMJ, Elshorbagy A,",*PloS one*,* [Cortical tau burden and behavioural dysfunctions in mice exposed to monosodium glutamate in early life.](https://www.ncbi.nlm.nih.gov/pubmed/31412065),Cortical tau burden and behavioural dysfunctions in mice exposed to monosodium glutamate in early life.,"Although monosodium glutamate (MSG)-induced neurotoxicity has been recognized for decades, the potential similarities of the MSG model to Alzheimer's disease (AD)-type neuropathology have only recently been investigated. MSG-treated mice were examined behaviourally and histologically in relation to some features of AD. Four-week old mice received 5 subcutaneous MSG (2 g/kg) injections on alternate days, or saline. At age 10-12 weeks, they were given a battery of behavioural tests for species-typical behaviours and working memory. The mice were killed at 12 weeks and the brains excised. Accumulation of hyperphosphorylated tau protein was assessed in cortical and hippocampal neurons by immunohistochemistry, and in cerebral cortical homogenates. A 78% increase in cortical concentrations of phosphorylated tau protein was observed in the MSG mice. Intracellular hyperphosphorylated tau immunostaining was observed diffusely in the cortex and hippocampus, together with cortical atrophic neurons, extensive vacuolation and dysmorphic neuropil suggestive of spongiform neurodegeneration. Nest-building was significantly impaired, and spontaneous T-maze alternation was reduced, suggesting defective short-term working memory. Subcutaneous MSG treatment also induced a 56% reduction in exploratory head dips in a holeboard (P = 0.009), and a non-significant tendency for decreased burrowing behaviour (P = 0.085). These effects occurred in the absence of MSG-induced obesity or gross locomotor deficits. The findings point to subcutaneous MSG administration in early life as a cause of tau pathology and compromised species-typical behaviour in rodents. Determining whether MSG can be useful in modelling AD requires further studies of longer duration and full behavioural characterization."
undeveloped properties gaba neurons ventral tegmental area promote energy intake growth juvenile rats,NEURAL,47.1% NEURAL; 20.4% COMPARATIVE; 7.9% VETERINARY/AGRICULTURAL,"Maejima Y, Yokota S, Horita S, Shimomura K,",*Scientific reports*,* [The undeveloped properties of GABA neurons in the ventral tegmental area promote energy intake for growth in juvenile rats.](https://www.ncbi.nlm.nih.gov/pubmed/31413349),The undeveloped properties of GABA neurons in the ventral tegmental area promote energy intake for growth in juvenile rats.,"Juvenile animals show higher energy intake (EI) per body weight (BW) to meet the energy requirements for growth. However, the underlying mechanisms that induce high EI/BW in juvenile animals remain unknown. The EI from a control diet (CD) and high fat diet (HFD), as well as BW changes were compared between juvenile (3 weeks old) and adult (8 weeks old) rats. BW gain and EI were increased in the HFD-fed adult rats compared to the CD-fed adult rats. However, in the juvenile rats, there were no differences in BW gain and EI between the CD-fed and HFD-fed groups. The locomotor activity was significantly increased in HFD group compared with the CD group in juvenile, but not in adult rats. Gamma-aminobutyric acid (GABA) neurons in the VTA were found to remain undeveloped with less GABAergic input into dopamine neurons in the juvenile rats. The deletion of the VTA GABA neurons in the adult rats significantly increased CD consumption, but showed almost no change in HFD consumption. These data suggest that undeveloped properties of VTA GABA neurons in juvenile rats can promote higher EI regardless of high or less palatable feeding, and contribute to growth promotion."
mechanical coupling skin affects whisker movements tactile information encoding,NEURAL,67.7% NEURAL; 12.8% COMPARATIVE; 4.4% MODELING,"Ego-Stengel V, Abbasi A, Larroche M, Lassagne H, Boubenec Y, Shulz DE,",*Journal of neurophysiology*,* [Mechanical coupling through the skin affects whisker movements and tactile information encoding.](https://www.ncbi.nlm.nih.gov/pubmed/31411931),Mechanical coupling through the skin affects whisker movements and tactile information encoding.,"Rats use their whiskers to extract sensory information from their environment. While exploring, they analyze peripheral stimuli distributed over several whiskers. Previous studies have reported cross-whisker integration of information at several levels of the neuronal pathways from whisker follicles to the somatosensory cortex. Here, we have investigated the possible coupling between whiskers at a preneuronal level, transmitted by the skin and muscles between follicles. First, we have quantified the movement induced on one whisker by deflecting another whisker. Our results show significant mechanical coupling, predominantly when a given whisker's caudal neighbor in the same row is deflected. The magnitude of the effect was correlated with the diameter of the deflected whisker. In addition to changes in whisker angle, we observed curvature changes when the whisker shaft was constrained distally from the base. Second, we found that trigeminal ganglion neurons innervating a given whisker follicle fire action potentials in response to high-magnitude deflections of an adjacent whisker. This functional coupling also shows a bias towards the caudal neighbor located in the same row. Finally, we designed a two-whisker biomechanical model to investigate transmission of forces across follicles. Analysis of the whisker-follicle contact forces suggests that activation of mechanoreceptors in the ring sinus region could account for our electrophysiological results. The model can fully explain the observed caudal bias by the gradient in whisker diameter, with possible contribution of the intrinsic muscles connecting follicles. Overall, our study demonstrates the functional relevance of mechanical coupling on early information processing in the whisker system."
novel behavioural characteristics superoxide dismutase 1 g93a sod1 sup g93a sup mouse model amyotrophic lateral sclerosis include sex dependent phenotypes,NEURAL,91.2% NEURAL; 1.9% GAIT/LOCOMOTION; 1.4% CELLULAR/SUBCELLULAR,"Kreilaus F, Guerra S, Masanetz R, Menne V, Yerbury J, Karl T,","*Genes, brain, and behavior*",* [Novel behavioural characteristics of the superoxide dismutase 1 G93A (SOD1<sup>G93A</sup> ) mouse model of amyotrophic lateral sclerosis include sex-dependent phenotypes.](https://www.ncbi.nlm.nih.gov/pubmed/31412164),Novel behavioural characteristics of the superoxide dismutase 1 G93A (SOD1<sup>G93A</sup> ) mouse model of amyotrophic lateral sclerosis include sex-dependent phenotypes.,"Amyotrophic lateral sclerosis involves the rapid degeneration of upper and lower motor neurons leading to weakening and paralysis of voluntary movements. Mutations in copper-zinc superoxide dismutase 1 (SOD1) are a known genetic cause of ALS and the SOD1<sup>G93A</sup> mouse has been used extensively to investigate molecular mechanisms in ALS. In recent years, evidence suggests that amyotrophic lateral sclerosis and frontotemporal dementia form a spectrum disorder ranging from motor to cognitive dysfunctions. Thus, we tested male and female SOD1<sup>G93A</sup> mice for the first time prior to the onset of debilitating motor impairments in behavioural domains relevant to both amyotrophic lateral sclerosis and frontotemporal dementia. SOD1<sup>G93A</sup> males displayed reduced locomotion, exploration and increased anxiety-like behaviours compared to control males. Intermediate-term spatial memory was impaired in SOD1<sup>G93A</sup> females, while long-term spatial memory deficits as well as lower acoustic startle response and prepulse inhibition were identified in SOD1<sup>G93A</sup> mice of both sexes compared to respective controls. Interestingly, SOD1<sup>G93A</sup> males exhibited an increased conditioned cue freezing response. Nosing behaviours were also elevated in both male and female SOD1<sup>G93A</sup> when assessed in social paradigms. In conclusion, SOD1<sup>G93A</sup> mice exhibit a variety of sex-specific behavioural deficits beyond motor impairments supporting the notion of an amyotrophic lateral sclerosis-frontotemporal spectrum disorder. Thus, SOD1<sup>G93A</sup> mice may represent a useful model to test the efficacy of therapeutic interventions on clinical symptoms in addition to declining motor abilities. This article is protected by copyright. All rights reserved."
morphine coordinates sst pv interneurons prelimbic cortex disinhibit pyramidal neurons enhance reward,NEURAL,94.2% NEURAL; 2.6% CELLULAR/SUBCELLULAR; 0.6% TISSUE/BIOMATERIAL,"Jiang C, Wang X, Le Q, Liu P, Liu C, Wang Z, He G, Zheng P, Wang F, Ma L,",*Molecular psychiatry*,* [Morphine coordinates SST and PV interneurons in the prelimbic cortex to disinhibit pyramidal neurons and enhance reward.](https://www.ncbi.nlm.nih.gov/pubmed/31413370),Morphine coordinates SST and PV interneurons in the prelimbic cortex to disinhibit pyramidal neurons and enhance reward.,"Opioids, such as morphine, are clinic analgesics which induce euphoria. Morphine exposure modifies the excitability and functional interactions between neurons, while the underlying cellular and molecular mechanisms, especially how morphine assembles heterogeneous interneurons (INs) in prelimbic cortex (PrL) to mediate disinhibition and reward, are not clear. Using approaches of optogenetics, electrophysiology, and cell type-specific RNA-seq, we show that morphine attenuates the inhibitory synaptic transmission from parvalbumin<sup>+</sup> (PV)-INs onto pyramidal neurons in PrL via μ-opioid receptor (MOR) in PV-INs. Meanwhile, morphine enhances the inhibitory inputs from somatostatin<sup>+</sup> (SST)-INs onto PV-INs, and thus disinhibits pyramidal neurons via δ-opioid receptor (DOR)-dependent Rac1 upregulation in SST-INs. We show that MOR in PV-INs is required for morphine-induced behavioral sensitization, while DOR as well as Rac1 activity in SST-INs is required for morphine-induced conditioned place preference and hyper-locomotion. These results reveal that SST- and PV-INs, functioning in PrL as a disinhibitory architecture, are coordinated by morphine via different opioid receptors to disinhibit pyramidal neurons and enhance reward."
novel adenosine analog n6 4 hydroxybenzyl adenosine dampens alcohol drinking seeking behaviors,NEURAL,59.0% NEURAL; 8.3% CELLULAR/SUBCELLULAR; 7.3% COMPARATIVE,"Hong SI, Peyton L, Chern Y, Choi DS,",*The Journal of pharmacology and experimental therapeutics*,"* [Novel Adenosine Analog, N6-(4-hydroxybenzyl)-adenosine, Dampens Alcohol-Drinking and -Seeking Behaviors.](https://www.ncbi.nlm.nih.gov/pubmed/31409667)","Novel Adenosine Analog, N6-(4-hydroxybenzyl)-adenosine, Dampens Alcohol-Drinking and -Seeking Behaviors.","Adenosine signaling is associated with ethanol-related behaviors. We previously found that adenosine A2A receptor (A2AR) activation dampens ethanol-drinking behaviors in equilibrative nucleoside transporter 1 (ENT1) knockout mice, and A2AR inhibition augments reward-seeking behavior in wild-type mice. The novel adenosine analog N6-(4-hydroxybenzyl)-adenosine (NHBA) which is isolated from the rhizomes of Gastrodia elata activates A2AR and inhibits ENT1. Here, we examined the effects of NHBA on ethanol-drinking in the two-bottle choice test and operant ethanol-seeking behaviors. We selected mice exhibiting high ethanol-drinking behavior in the two-bottle choice test. NHBA (0.1 mg/kg, i.p.) reduced ethanol-drinking behavior in a limited access 3 h drinking session in high ethanol-drinking mice, and NHBA (0.1 mg/kg, i.p.) did not alter locomotor activity in the open-field test. Operant conditioning with 10% ethanol and 10% sucrose (10E10S) reward increased zone entries and time spent in the ethanol zone, while NHBA (0.1 mg/kg, i.p.) dampened ethanol zone preference in the Y-maze. Furthermore, NHBA (0.1 mg/kg, i.p.) devalued 10E10S and 10% ethanol (10E) reward after operant conditioning with 10E10S and 10E. Taken together, NHBA through A2AR activation and ENT1 modulation may dampen ethanol-drinking and -seeking behaviors, suggesting that NHBA is a potential therapeutic agent for treating alcohol use disorder. SIGNIFICANCE STATEMENT: Our work highlights that adenosine A2AR receptor (A2AR) activation and equilibrative nucleoside transporter 1 (ENT1) inhibition by a novel adenosine analog isolated from Gastrodia elata, N6-(4-hydroxybenzyl)-adenosine, decreases ethanol-drinking and -seeking behaviors. Therefore, we suggest that NHBA is a potential therapeutic agent to treat alcohol use disorder."
epac2 elevation reverses inhibition chondroitin sulfate proteoglycans vitro transforms post lesion inhibitory environment promote axonal outgrowth ex vivo model spinal cord injury,NEURAL,93.5% NEURAL; 3.8% TISSUE/BIOMATERIAL; 0.6% CELLULAR/SUBCELLULAR,"Guijarro-Belmar A, Viskontas M, Wei Y, Bo X, Shewan D, Huang W,",*The Journal of neuroscience : the official journal of the Society for Neuroscience*,* [Epac2 elevation reverses inhibition by chondroitin sulfate proteoglycans in vitro and transforms post-lesion inhibitory environment to promote axonal outgrowth in an <i>ex vivo</i> model of spinal cord injury.](https://www.ncbi.nlm.nih.gov/pubmed/31409666),Epac2 elevation reverses inhibition by chondroitin sulfate proteoglycans in vitro and transforms post-lesion inhibitory environment to promote axonal outgrowth in an <i>ex vivo</i> model of spinal cord injury.,"Millions of patients suffer from debilitating spinal cord injury (SCI) without effective treatments. Elevating cAMP promotes CNS neuron growth in the presence of growth-inhibiting molecules. cAMP's effects on neuron growth is partly mediated by Epac, comprising Epac1 and Epac2 - the latter predominantly expresses in postnatal neural tissue. Here, we hypothesized that Epac2 activation would enhance axonal outgrowth after SCI. Using <i>in vitro</i> assays, we demonstrated for the first time that Epac2 activation using a specific soluble agonist (S-220) significantly enhanced neurite outgrowth of postnatal rat cortical neurons and markedly overcame the inhibition by chondroitin sulphate proteoglycans and mature astrocytes on neuron growth. We further investigated the novel potential of Epac2 activation in promoting axonal outgrowth by an <i>ex vivo</i> rat model of SCI mimicking post-SCI environment <i>in vivo</i> and by delivering S-220 via a self-assembling Fmoc-based hydrogel that has suitable properties for SCI repair. We demonstrated that S-220 significantly enhanced axonal outgrowth across the lesion gaps in the organotypic spinal cord slices, compared with controls. Furthermore, we elucidated for the first time that Epac2 activation profoundly modulated the lesion environment by reducing astrocyte/microglial activation and transforming astrocytes into elongated morphology that guided outgrowing axons. Finally, we showed that S-220, when delivered by the gel at 3 weeks after contusion SCI in male adult rats, resulted in significantly better locomotor performance for up to 4 weeks post-treatment. Our data demonstrate a promising therapeutic potential of S-220 in SCI, via beneficial effects on neurons and glia post-injury to facilitate axonal outgrowth.<b>SIGNIFICANCE STATEMENT</b>During development, neuronal cAMP levels decrease significantly compared to the embryonic stage when the nervous system is established. This has important consequences following spinal cord injury (SCI), as neurons fail to regrow. Elevating cAMP levels encourages injured CNS neurons to sprout and extend neurites. We have demonstrated that activating its downstream effector, Epac2, enhances neurite outgrowth <i>in vitro,</i> even in the presence of an inhibitory environment. Using a novel biomaterial-based drug delivery system in the form of a hydrogel to achieve local delivery of an Epac2 agonist, we further demonstrated that specific activation of Epac2 enhances axonal outgrowth and minimizes glial activation in an <i>ex vivo</i> model of SCI, suggesting a new strategy for spinal cord repair."
gz 11608 vesicular monoamine transporter 2 inhibitor decreases neurochemical behavioral effects methamphetamine,NEURAL,78.8% NEURAL; 11.6% CELLULAR/SUBCELLULAR; 2.1% TISSUE/BIOMATERIAL,"Lee NR, Zheng G, Leggas M, Janganati V, Nickell JR, Crooks PA, Bardo MT, Dwoskin L,",*The Journal of pharmacology and experimental therapeutics*,"* [GZ-11608, a Vesicular Monoamine Transporter-2 Inhibitor, Decreases the Neurochemical and Behavioral Effects of Methamphetamine.](https://www.ncbi.nlm.nih.gov/pubmed/31413138)","GZ-11608, a Vesicular Monoamine Transporter-2 Inhibitor, Decreases the Neurochemical and Behavioral Effects of Methamphetamine.","Despite escalating methamphetamine use and high relapse rates, pharmacotherapeutics for methamphetamine use disorders are not available. Our iterative drug discovery program identified R-N-(1,2-dihydroxypropyl)-2,6-cis-di-(4-methoxyphenethyl)piperidine hydrochloride (GZ-793A), a selective vesicular monoamine transporter-2 (VMAT2) inhibitor that specifically decreased methamphetamine's behavioral effects. However, GZ-793A inhibited human hERG channels, suggesting cardiotoxicity and prohibiting clinical development. The current study determined if replacement of the piperidine ring in GZ-793A with a phenylalkyl group to provide S-3-(4-methoxyphenyl)-N-(1-phenylpropan-2-yl)propan-1-amine (GZ-11608), diminished hERG interaction while retaining pharmacological efficacy. VMAT2 inhibition, target selectivity and mechanism of GZ-11608-induced inhibition of methamphetamine-evoked vesicular DA release were determined. GZ-11608 doses that decreased methamphetamine-sensitized activity were used to evaluate potential exacerbation of methamphetamine-induced dopaminergic neurotoxicity. GZ-11608-induced decreases in methamphetamine reinforcement and abuse liability were determined using self-administration, reinstatement and substitution assays. Results show that GZ-11608 exhibited high affinity (Ki=25 nM) and selectivity (92-1180-fold) for VMAT2 over nicotinic receptors, the dopamine transporter and hERG, suggesting low side-effect potential. GZ-11608 (EC50=620 nM) released vesicular dopamine 25-fold less potently than it inhibited VMAT2 dopamine uptake. GZ-11608 competitively inhibited methamphetamine-evoked vesicular dopamine release (Schild regression slope=0.9±0.13). GZ-11608 decreased methamphetamine-sensitized activity, without altering striatal dopamine content or exacerbating methamphetamine-induced dopamine depletion, revealing efficacy without neurotoxicity. GZ-11608 decreased methamphetamine self-administration, which was not surmounted by increasing methamphetamine unit doses. GZ-11608 reduced cue- and methamphetamine-induced reinstatement, suggesting its potential to prevent relapse. GZ-11608 neither served as a reinforcer nor substituted for methamphetamine, suggesting low abuse liability. Thus, GZ-11608, a potent and selective VMAT2 inhibitor, shows promise as a therapeutic for methamphetamine use disorder. SIGNIFICANCE STATEMENT: GZ-11608 is a potent and selective vesicular monoamine transporter-2 (VMAT2) inhibitor that decreases methamphetamine-induced dopamine release from isolated synaptic vesicles from brain dopaminergic neurons. Results from behavioral studies show that GZ-11608 specifically decreases methamphetamine sensitized locomotor activity, methamphetamine self-administration, and reinstatement of methamphetamine seeking behavior, without exhibiting abuse liability. Tolerance does not develop to the efficacy of GZ-11608 to decrease the behavioral effects of methamphetamine. In conclusion, GZ-11608 is an outstanding lead in our search for a therapeutic to treat methamphetamine use disorder."
spine loading laboratory simulated fireground operations inter individual variation method load quantification,ORTHOPAEDICS/SPINE,17.2% SPORT/EXERCISE; 16.8% METHODS; 12.5% REHABILITATION,"Beach TAC, Frost DM, Zehr JD, Howarth SJ, McGill SM, Callaghan JP,",*Ergonomics*,* [Spine loading during laboratory-simulated fireground operations -Inter-individual variation and method of load quantification.](https://www.ncbi.nlm.nih.gov/pubmed/31424329),Spine loading during laboratory-simulated fireground operations -Inter-individual variation and method of load quantification.,"Spine loading data are needed to design low-back health-preserving ergonomic interventions for firefighters. Study objectives were to quantify spine loads during simulated fireground operations using simple (polynomial) and advanced (EMG-assisted musculoskeletal model) methods, and to describe the variation in spine loads between performers (N = 20). Spine compression forces differed by as much as 5.5 times bodyweight between individuals performing identical tasks. Anteroposterior and mediolateral shear forces varied by as much 3.2 and 2.1 times bodyweight between individuals performing the same tasks, respectively. Large variations in spine load magnitudes were documented regardless of whether simple or advanced quantification methods were used. Results suggest that low-back loading demands on the fireground would vary widely depending on the physical characteristics of individual firefighters, movement strategies employed, and tasks performed. Thus, personalized ergonomic interventions are warranted to regulate spine loading and load tolerance in firefighters. <b>Practitioner Summary:</b> Even when performing the same work, the associated spine loading demands will vary widely across people due to differences in their body sizes, shapes, and movement strategies. Therefore, personalized interventions are needed to regulate spine loading and load tolerance in workers (e.g., obesity prevention, physical capacity-building exercise, and movement [re]training)."
lumbar interbody cage size influence subsidence biomechanical study,ORTHOPAEDICS/SPINE,82.8% ORTHOPAEDICS/SPINE; 2.1% METHODS; 2.0% ORTHOPAEDICS/SURGERY,"Yuan W, Kaliya-Perumal AK, Chou SM, Oh JY,",*Spine*,* [Does Lumbar Interbody Cage Size Influence Subsidence? A Biomechanical Study.](https://www.ncbi.nlm.nih.gov/pubmed/31415458),Does Lumbar Interbody Cage Size Influence Subsidence? A Biomechanical Study.,An experimental laboratory-based biomechanical study.
biomechanical changes sheep cervical spine unilateral hemilaminectomy different degrees facetectomy,ORTHOPAEDICS/SPINE,88.7% ORTHOPAEDICS/SPINE; 2.5% VETERINARY/AGRICULTURAL; 0.9% METHODS,"Wu C, Wang ZY, Lin GZ, Yu T, Liu B, Si Y, Zhang YB, Li YC,",*Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences*,* [Biomechanical changes of sheep cervical spine after unilateral hemilaminectomy and different degrees of facetectomy]](https://www.ncbi.nlm.nih.gov/pubmed/31420630),[Biomechanical changes of sheep cervical spine after unilateral hemilaminectomy and different degrees of facetectomy].,To establish animal models and investigate the impact of unilateral hemilaminectomy (ULHL) and different degrees of facetectomy (FT) on the cervical spinal biomechanics.
validation locomo 25 minimum clinically important differences domain scores chinese patients low back pain neck pain,ORTHOPAEDICS/SPINE,30.1% ORTHOPAEDICS/SPINE; 24.1% REHABILITATION; 13.3% METHODS,"Siu PPY, Cheung PWH, Cheung JPY,",*Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association*,* [Validation of the LOCOMO-25 and its minimum clinically important differences in domain scores for Chinese patients with low back pain and neck pain.](https://www.ncbi.nlm.nih.gov/pubmed/31421948),Validation of the LOCOMO-25 and its minimum clinically important differences in domain scores for Chinese patients with low back pain and neck pain.,The 25-question Geriatric Locomotive Function Scale (LOCOMO-25) was developed to assess any decline in mobility functions. This study aims to validate the LOCOMO-25 in Chinese patients with chronic low back pain and/or neck pain.
relationship x ray findings lumbar spondylosis knee pain,ORTHOPAEDICS/SPINE,85.2% ORTHOPAEDICS/SPINE; 4.1% METHODS; 2.3% JOINT/CARTILAGE,"Uehara K, Akai M, Doi T, Oka H, Iwaya T,",*BMC musculoskeletal disorders*,* [Relationship between X-ray findings of lumbar spondylosis and knee pain.](https://www.ncbi.nlm.nih.gov/pubmed/31421680),Relationship between X-ray findings of lumbar spondylosis and knee pain.,The aim of this study was to investigate the correlation between radiographic measurement in lumbar spine and clinical information including symptoms or results of functional testing using a baseline data of longitudinal cohort study.
biomechanical vitro comparison anterior column realignment pedicle subtraction osteotomy severe sagittal imbalance correction,ORTHOPAEDICS/SPINE,84.0% ORTHOPAEDICS/SPINE; 8.3% ORTHOPAEDICS/SURGERY; 1.5% VETERINARY/AGRICULTURAL,"La Barbera L, Wilke HJ, Liebsch C, Villa T, Luca A, Galbusera F, Brayda-Bruno M,","*European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society*",* [Biomechanical in vitro comparison between anterior column realignment and pedicle subtraction osteotomy for severe sagittal imbalance correction.](https://www.ncbi.nlm.nih.gov/pubmed/31414289),Biomechanical in vitro comparison between anterior column realignment and pedicle subtraction osteotomy for severe sagittal imbalance correction.,"To investigate the biomechanical effects of anterior column realignment (ACR) and pedicle subtraction osteotomy (PSO) on local lordosis correction, primary stability and rod strains."
multiscale multimodal structure function analysis intervertebral disc degeneration rabbit model,ORTHOPAEDICS/SPINE,62.9% ORTHOPAEDICS/SPINE; 10.2% METHODS; 9.6% TISSUE/BIOMATERIAL,"Ashinsky BG, Gullbrand SE, Bonnevie ED, Mandalapu SA, Wang C, Elliott DM, Han L, Mauck RL, Smith HE,",*Osteoarthritis and cartilage*,* [Multiscale and Multimodal Structure-Function Analysis of Intervertebral Disc Degeneration in a Rabbit Model.](https://www.ncbi.nlm.nih.gov/pubmed/31419488),Multiscale and Multimodal Structure-Function Analysis of Intervertebral Disc Degeneration in a Rabbit Model.,"The objective of this study was to perform a quantitative analysis of the structural and functional alterations in the intervertebral disc during in vivo degeneration, using emerging tools that enable rigorous assessment from the microscale to the macroscale, as well as to correlate these outcomes with noninvasive, clinically relevant imaging parameters."
portal placement biomechanical performance endoscopic proximal hamstring repair,ORTHOPAEDICS/SURGERY,49.7% ORTHOPAEDICS/SURGERY; 17.0% TENDON/LIGAMENT; 5.1% VETERINARY/AGRICULTURAL,"Ryan MK, Beason DP, Fleisig GS, Emblom BA,",*The American journal of sports medicine*,* [Portal Placement and Biomechanical Performance of Endoscopic Proximal Hamstring Repair.](https://www.ncbi.nlm.nih.gov/pubmed/31412206),Portal Placement and Biomechanical Performance of Endoscopic Proximal Hamstring Repair.,"Proximal hamstring tendon avulsions are debilitating and commonly cause pain, weakness, and functional limitations. Open surgical repair has been the standard, but improved endoscopic techniques have enabled proximal hamstring fixation with decreased risk of infection and numbness, without the morbidity of a large incision."
acromioclavicular joint reconstruction additional acromioclavicular cerclage improve horizontal stability double coraco clavicular tunnel technique,ORTHOPAEDICS/SURGERY,53.0% ORTHOPAEDICS/SURGERY; 25.2% JOINT/CARTILAGE; 15.0% TENDON/LIGAMENT,"Theopold J, Schöbel T, Fischer JP, Löffler S, Osterhoff G, Schleifenbaum S, Hepp P,","*Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA*",* [Acromioclavicular joint reconstruction: an additional acromioclavicular cerclage does not improve horizontal stability in double coraco-clavicular tunnel technique.](https://www.ncbi.nlm.nih.gov/pubmed/31420689),Acromioclavicular joint reconstruction: an additional acromioclavicular cerclage does not improve horizontal stability in double coraco-clavicular tunnel technique.,Horizontal instability-especially in the posterior plane-is a common problem after acromioclavicular joint injuries. The purpose was to compare the stability of a single coraco-clavicular tunnel technique and a double coraco-clavicular tunnel technique for coraco-clavicular ligament reconstruction and to examine the influence of an additional acromioclavicular cerclage on the horizontal stability in the acromioclavicular joint.
nonabsorbable suture knot tendon affects rotator cuff healing comparative study knots tendon bone rat model rotator cuff tear,ORTHOPAEDICS/SURGERY,76.5% ORTHOPAEDICS/SURGERY; 18.8% TENDON/LIGAMENT; 1.9% JOINT/CARTILAGE,"Sun Y, Kwak JM, Kholinne E, Tan J, Koh KH, Jeon IH,",*The American journal of sports medicine*,* [Nonabsorbable Suture Knot on the Tendon Affects Rotator Cuff Healing: A Comparative Study of the Knots on Tendon and Bone in a Rat Model of Rotator Cuff Tear.](https://www.ncbi.nlm.nih.gov/pubmed/31412207),Nonabsorbable Suture Knot on the Tendon Affects Rotator Cuff Healing: A Comparative Study of the Knots on Tendon and Bone in a Rat Model of Rotator Cuff Tear.,"Nonabsorbable suture knots are usually used to link the tendon and bone during rotator cuff repair surgery. There are many variations in the arthroscopic knot-tying technique; however, the location of suture knot placement for rotator cuff healing has rarely been studied."
biomechanical consequences trapeziectomy partial trapezoidectomy treatment thumb carpometacarpal scaphotrapeziotrapezoid arthritis,ORTHOPAEDICS/SURGERY,39.1% ORTHOPAEDICS/SURGERY; 15.0% JOINT/CARTILAGE; 11.0% TENDON/LIGAMENT,"Alolabi N, Hooke AW, Kakar S,",*The Journal of hand surgery*,* [The Biomechanical Consequences of Trapeziectomy and Partial Trapezoidectomy in the Treatment of Thumb Carpometacarpal and Scaphotrapeziotrapezoid Arthritis.](https://www.ncbi.nlm.nih.gov/pubmed/31421939),The Biomechanical Consequences of Trapeziectomy and Partial Trapezoidectomy in the Treatment of Thumb Carpometacarpal and Scaphotrapeziotrapezoid Arthritis.,"To determine, using a biomechanical cadaveric model, whether, in the treatment of thumb carpometacarpal and scaphotrapeziotrapezoid arthritis, partial trapezoid resection following trapeziectomy causes carpal, specifically lunocapitate and scapholunate, instability."
