title,topic,pred_val,authors,journal,links,full_title,abstract
action fluency facilitates perceptual discrimination,NEURAL,31.7% NEURAL; 23.7% GAIT/LOCOMOTION; 9.9% REHABILITATION,"Guo J, Song JH,",*Psychological science*,* [Action Fluency Facilitates Perceptual Discrimination.](https://www.ncbi.nlm.nih.gov/pubmed/31503519),Action Fluency Facilitates Perceptual Discrimination.,"Perception and action interact in nearly every moment of daily life. Previous studies have demonstrated not only that perceptual input shapes action but also that various factors associated with action-including individual abilities and biomechanical costs-influence perceptual decisions. However, it is unknown how action fluency affects the sensitivity of early-stage visual perception, such as orientation. To address this question, we used a dual-task paradigm: Participants prepared an action (e.g., grasping), while concurrently performing an orientation-change-detection task. We demonstrated that as actions became more fluent (e.g., as grasping errors decreased), perceptual-discrimination performance also improved. Importantly, we found that grasping training prior to discrimination enhanced subsequent perceptual sensitivity, supporting the notion of a reciprocal relation between perception and action."
novel speed controlled automated ladder walking device reveals walking speed critical determinant skilled locomotion spinal cord injury adult rats,NEURAL,42.6% NEURAL; 29.2% GAIT/LOCOMOTION; 18.3% REHABILITATION,"Richards TM, Sharma P, Kuang A, Whitty D, Ahmed Z, Shah PK,",*Journal of neurotrauma*,* [Novel Speed-Controlled Automated Ladder Walking Device Reveals Walking Speed as a Critical Determinant of Skilled Locomotion after a Spinal Cord Injury in Adult Rats.](https://www.ncbi.nlm.nih.gov/pubmed/30688140),Novel Speed-Controlled Automated Ladder Walking Device Reveals Walking Speed as a Critical Determinant of Skilled Locomotion after a Spinal Cord Injury in Adult Rats.,"The horizontal ladder task is an established method to assess skilled locomotor recovery after neurological dysfunction. Walking speed is often used as a standardized measure in locomotor assessment of overground walking in human and pre-clinical studies, but the assessment of walking speed is typically ignored during skilled locomotor tasks. Ample empirical evidence indicates that walking speeds on the horizontal ladder are largely non-uniform after central nervous system trauma, suggesting that it could pose a potential source of variability in assessing motor deficits. Here, we investigate whether walking speed influences the assessment of motor recovery during skilled walking after a spinal cord injury (SCI). We hypothesized that if rats walk at imposed walking speeds, motor deficits and recovery after an SCI will be more reliably assessed than when not controlling walking speeds. To address this, we developed a novel speed-controlled <u>A</u>utomated <u>D</u>evice for the <u>A</u>ssessment and <u>T</u>raining of <u>S</u>killed locomotion (ADATS) as a surrogate device to the horizontal ladder. The ADATS allows testing at user-defined speeds, thereby forcing the rats to step consistently. Our results demonstrate that: 1) the ability to walk (or not) at one or multiple speeds on the ADATS serves as a gross measure of motor dysfunction/recovery after a spinal cord injury and 2) skilled motor deficits are more readily detected at lower than higher walking speeds. We conclude that walking speed is an important factor in the analyses of skilled locomotion and testing at multiple speeds is useful in accurately measuring recovery after neurotrauma in rats."
sensory enhancement amplifies interlimb cutaneous reflexes wrist extensor muscles,NEURAL,92.8% NEURAL; 4.8% REHABILITATION; 1.5% GAIT/LOCOMOTION,"Sun Y, Zehr EP,",*Journal of neurophysiology*,* [Sensory enhancement amplifies interlimb cutaneous reflexes in wrist extensor muscles.](https://www.ncbi.nlm.nih.gov/pubmed/31509473),Sensory enhancement amplifies interlimb cutaneous reflexes in wrist extensor muscles.,"Interlimb neural connections support motor tasks such as locomotion and cross-education strength training. Somatosensory pathways that can be assessed with cutaneous reflex paradigms assist in subserving these connections. Many studies show that stimulation of cutaneous nerves elicits reflexes in muscles widespread across the body and induces neural plasticity after training. Sensory enhancement, such as long duration trains of transcutaneous stimulation, facilitates performance during rehabilitation training or fatiguing motor tasks. Performance improvements due to sensory stimulation may be caused by altered spinal and corticospinal excitability. However, how enhanced sensory input regulates the excitability of interlimb cutaneous reflex pathways has not been studied. Our purpose was to investigate the effects of sensory enhancement on interlimb cutaneous reflexes in wrist extensor muscles. Stimulation to provide sensory enhancement (2 s trains at 15 Hz to median or superficial radial nerves) or evoke cutaneous reflexes (15 ms trains at 300 Hz to superficial radial) was applied in different arms while participants (n=13) performed graded isometric wrist extension. Wrist extensor EMG and cutaneous reflexes were measured bilaterally. We found amplified inhibitory reflexes in the arm receiving superficial radial and median nerve sensory enhancement with net reflex amplitudes decreased by 709.5% and 695.3% repetitively. This suggests sensory input alters neuronal excitabilities in the interlimb cutaneous pathways. These findings have potential application in facilitating motor function recovery through alterations in spinal cord excitability enhancing sensory input during targeted rehabilitation and sports training."
influence chromosome 4 metabolism spatial memory shr sla16 rat strains,NEURAL,59.5% NEURAL; 5.3% CELLULAR/SUBCELLULAR; 4.1% BONE,"Velázquez AM, Roversi K, Dillenburg-Pilla P, Rodrigues RF, Zárate-Bladés CR, Prediger RDS, Izídio GS,",*Behavioural brain research*,* [The influence of chromosome 4 on metabolism and spatial memory in SHR and SLA16 rat strains.](https://www.ncbi.nlm.nih.gov/pubmed/31125622),The influence of chromosome 4 on metabolism and spatial memory in SHR and SLA16 rat strains.,"The Spontaneously Hypertensive Rat (SHR) has been proposed as a good model to study the pathways related to neurodegenerative diseases and glucose intolerance. Our research group developed the SLA16 (SHR.LEW-Anxrr16) congenic strain, which is genetically identical to the SHR strain, except for a locus on chromosome 4 (DGR). We applied in silico analysis on DGR to evaluate the association of their genes with neurobiological and metabolic pathways. After, we characterized cholesterol, triglycerides, metabolism of glucose and the behavioral performance of young (2 months old) and adult (8 months old) SHR and SLA16 rats in the open field, object location and water maze tasks. Finally, naïve young rats were repeatedly treated with metformin (200 mg/kg; v.o.) and evaluated in the same tests. Bioinformatics analysis showed that DGR presents genes related to glucose metabolism, oxidative damage and neurodegenerative diseases. Young SLA16 presented higher cholesterol, triglycerides, glucose and locomotion in the open field than SHR rats. In adulthood, SLA16 rats presented high triglycerides and locomotion in the open field and impairment on spatial learning and memory. Finally, the treatment with metformin decreased the glucose tolerance curve and also improved long-term memory in SLA16 rats. These results indicate that DGR presents genes associated with metabolic pathways and neurobiological processes that may produce alterations in glucose metabolism and spatial learning/memory. Therefore, we suggest that SHR and SLA16 strains could be important for the study of genes and subsequent mechanisms that produce metabolic glucose alterations and age-related cognitive deficits."
optimizing biomechanics anterior column realignment minimally invasive deformity correction,ORTHOPAEDICS/SPINE,74.3% ORTHOPAEDICS/SPINE; 14.9% ORTHOPAEDICS/SURGERY; 1.5% JOINT/CARTILAGE,"Godzik J, Pereira BA, Newcomb AGUS, Lehrman JN, Mundis GM, Hlubek RJ, Uribe JS, Kelly BP, Turner JD,",*The spine journal : official journal of the North American Spine Society*,* [Optimizing biomechanics of anterior column realignment for minimally invasive deformity correction.](https://www.ncbi.nlm.nih.gov/pubmed/31518683),Optimizing biomechanics of anterior column realignment for minimally invasive deformity correction.,Anterior column realignment (ACR) is a powerful but destabilizing minimally invasive technique for sagittal deformity correction. Optimal biomechanical design of the ACR construct is unknown.
biomechanical bridge link type combined internal fixation system mixed rod treatment long segmental comminuted fracture femoral shaft,ORTHOPAEDICS/SURGERY,66.0% ORTHOPAEDICS/SURGERY; 12.9% BONE; 7.0% VETERINARY/AGRICULTURAL,"Wang L, Yu JN, Huang ZZ, Gu WD, Wang R,",*Zhonghua yi xue za zhi*,* [Biomechanical study of bridge-link type combined internal fixation system with mixed-rod in the treatment of long segmental comminuted fracture of femoral shaft]](https://www.ncbi.nlm.nih.gov/pubmed/31505724),[Biomechanical study of bridge-link type combined internal fixation system with mixed-rod in the treatment of long segmental comminuted fracture of femoral shaft].,"<b>Objective:</b> To observe the biomechanical characteristics of bridge-link type combined internal fixation system (BCFS) with mixed-rod in the treatment of long segmental comminuted fracture of femoral shaft. <b>Methods:</b> A total of 16 models of long comminuted segment fracture of femoral shaft with mixed-rod and double-rod were made (8 each structure), and divided into the mixed-rod group and the double-rod group. The axial compression experiment and the radial torsion experiment were carried out on each of the mixed rod group and the double rod group. Four models were randomly selected from the two groups for axial compression experiment and radial torsion experiment, respectively. The changes of axial compression yield load and displacement, and also radial torsional yield load and angle were observed in two groups. At the same time, the maximum load was recorded when the curve had a break point or in a horizontal state, and then calculated the yield load. The data of normal distribution were compared with one-sample <i>t</i> test. <b>Results:</b> When the two groups were compressed axially at the same speed, as the axial compression yield load increased gradually, the longitudinal compression displacement of the mixed-rod group was obviously smaller than that in the double-rod group; and the maximum axial compression yield load of the mixed-rod group was greater than that in the double-rod group ((7 517±4)N vs (2 290±4) N, <i>t=</i>1 848.071, <i>P=</i>0.000). When the two groups were twisted radially at the same speed,as radial torsional yield load increased gradually, the radial torsion angle of the mixed-rod group was smaller than that in the double-rod group; and the maximum radial torsional yield load of the mixed-rod group was greater than that in the double-rod group ((61.3±2.0) Nm vs (24.4±2.2)Nm, <i>t=</i>25.201, <i>P=</i>0.000). <b>Conclusions:</b> For the long segment comminuted fracture of femoral shaft, the mixed-rod of BCFS can fix fracture more strongly than double-rod in longitudinal direction and maintain the stability of fracture end. The transverse torsion resistance is better than that of the double-rod, and the fatigue resistance is strong."
biomechanical study comparing cut resistance x bolt® dynamic hip screw various tip apex distances,ORTHOPAEDICS/SURGERY,87.5% ORTHOPAEDICS/SURGERY; 1.9% JOINT/CARTILAGE; 1.6% METHODS,"Kahane S, Vaghela KR, Stammers J, Goldberg A, Smitham P,",*Surgical technology international*,* [Biomechanical Study Comparing Cut-out Resistance of the X-Bolt® and Dynamic Hip Screw at Various Tip-Apex Distances.](https://www.ncbi.nlm.nih.gov/pubmed/31524281),Biomechanical Study Comparing Cut-out Resistance of the X-Bolt® and Dynamic Hip Screw at Various Tip-Apex Distances.,"Bone quality in hip fractures is poor and there is a need to not only correctly position metalwork within the femoral head, but also for implants to resist cut-out. New implant designs may help to reduce metalwork cut-out, leading to fewer failures of fixation. This study compared the cut-out strength of a Dynamic Hip Screw (DHS) to that of an X-Bolt® (X-Bolt Orthopaedics, Dublin, Ireland) implant in an osteoporotic Sawbones® (Sawbones, Vashon Island, WA) model."
superior capsule reconstruction irreparable rotator cuff tears systematic review biomechanical clinical outcomes graft type,ORTHOPAEDICS/SURGERY,55.2% ORTHOPAEDICS/SURGERY; 22.1% JOINT/CARTILAGE; 15.5% TENDON/LIGAMENT,"Makovicka JL, Chung AS, Patel KA, Deckey DG, Hassebrock JD, Tokish JM,",*Journal of shoulder and elbow surgery*,* [Superior capsule reconstruction for irreparable rotator cuff tears: a systematic review of biomechanical and clinical outcomes by graft type.](https://www.ncbi.nlm.nih.gov/pubmed/31522915),Superior capsule reconstruction for irreparable rotator cuff tears: a systematic review of biomechanical and clinical outcomes by graft type.,"Superior capsular reconstruction (SCR) has recently been proposed as a surgical solution to the irreparable rotator cuff tear and has gained popularity because of promising early results. Therefore, the purpose of this study is to review the biomechanical and clinical outcomes in shoulders with this condition treated with SCR."
influence hamstrings knee moments loading response gait individuals following acl reconstruction,REHABILITATION,64.6% REHABILITATION; 24.1% GAIT/LOCOMOTION; 3.3% SPORT/EXERCISE,"Lin PE, Sigward SM,",*Journal of orthopaedic research : official publication of the Orthopaedic Research Society*,* [Influence of hamstrings on knee moments during loading response of gait in individuals following ACL reconstruction.](https://www.ncbi.nlm.nih.gov/pubmed/31502699),Influence of hamstrings on knee moments during loading response of gait in individuals following ACL reconstruction.,"Biomechanical studies consistently report smaller knee extensor moments in the surgical limb during loading response (LR) of gait following ACL reconstruction (ACLr). However, this reduction in knee loading is quantified by net joint moments (NJM). As a result, in the presence of greater hamstring activity, the true contribution from the knee extensors may not be reduced. The purpose of this study is to compare hamstring activity and strength and knee joint moments between individuals post-ACLr and controls. Eighteen individuals 3 months post-ACLr and matched controls walked and net knee extensor moment peak and impulse and hamstring activity were identified during LR, as well as maximal hamstring strength. A hybrid musculoskeletal model estimated knee flexor moments from joint kinematics and hamstring electromyography. Flexor moments (SIMM) were scaled based on strength. Knee extensor moments were estimated from the sum of the net knee moment and estimated knee flexor moment; estimated extensor moment peaks and impulse were calculated during LR. Repeated measures ANOVAs compared groups and limbs. Smaller net knee extensor moment and greater hamstring activity, as well as deficits in maximal hamstring strength, were observed in the surgical limb (all p<0.05). When accounting for the torque-producing capabilities of the knee flexors, estimated knee extensor moment peak and impulse were smaller in the surgical limb. These findings suggest that net knee moments accurately reflect smaller knee extensor loading post-ACLr. Statement of Clinical Significance: Rehabilitation programs should target increasing knee extensor loading to restore gait mechanics during early rehabilitation. This article is protected by copyright. All rights reserved."
effectiveness ground robotic locomotor training improving walking performance cardiovascular demands secondary complications user satisfaction individuals spinal cord injuries systematic review,REHABILITATION,95.7% REHABILITATION; 2.1% GAIT/LOCOMOTION; 0.5% SPORT/EXERCISE,"Shackleton C, Evans R, Shamley D, West S, Albertus Y,",*Journal of rehabilitation medicine*,"* [Effectiveness of over-ground robotic locomotor training in improving walking performance, cardiovascular demands, secondary complications and user-satisfaction in individuals with spinal cord injuries: a systematic review.](https://www.ncbi.nlm.nih.gov/pubmed/31511902)","Effectiveness of over-ground robotic locomotor training in improving walking performance, cardiovascular demands, secondary complications and user-satisfaction in individuals with spinal cord injuries: a systematic review.","To evaluate the effectiveness of over-ground robotic locomotor training in individuals with spinal cord injuries with regard to walking performance, cardiovascular demands, secondary health complications and user-satisfaction."
exercise induced alterations sympathetic somatomotor coupling incomplete spinal cord injury,REHABILITATION,97.5% REHABILITATION; 1.1% NEURAL; 0.6% GAIT/LOCOMOTION,"Onushko T, Mahtani GB, Brazg G, Hornby TG, Schmit BD,",*Journal of neurotrauma*,* [Exercise-Induced Alterations in Sympathetic-Somatomotor Coupling in Incomplete Spinal Cord Injury.](https://www.ncbi.nlm.nih.gov/pubmed/30696387),Exercise-Induced Alterations in Sympathetic-Somatomotor Coupling in Incomplete Spinal Cord Injury.,"The aim of this study was to understand how high- and low-intensity locomotor training (LT) affects sympathetic-somatomotor (SS) coupling in people with incomplete spinal cord injury (SCI). Proper coupling between sympathetic and somatomotor systems allows controlled regulation of cardiovascular responses to exercise. In people with SCI, altered connectivity between descending pathways and spinal segments impairs sympathetic and somatomotor coordination, which may have deleterious effects during exercise and limit rehabilitation outcomes. We postulated that high-intensity LT, which repeatedly engages SS systems, would alter SS coupling. Thirteen individuals (50 ± 7.2 years) with motor incomplete spinal cord injuries (American Spinal Injury Association Impairment Scale C or D; injury level >T6) participated in a locomotor treadmill training program. Patients were randomized into either a high-intensity (high-LT; 70-85% of maximum predicted heart rate; <i>n</i> = 6) group or a low-intensity (low-LT; 50-65% of maximum predicted heart rate; <i>n</i> = 7) group and completed up to 20 LT training sessions over 4-6 weeks, 3-5 days/week. Before and after taining, we tested SS coupling by eliciting reflexive sympathetic activity through a cold stimulation, noxious stimulation, and a mental math task while we measured tendon reflexes, blood pressure, and heart rate. Participants who completed high- versus low-LT exhibited significant decreases in reflex torques during triggered sympathetic activity (cold: -83 vs. 13%, <i>p</i> < 0.01; pain: -65 vs. 54%, <i>p</i> < 0.05; mental math: -43 vs. 41%; <i>p</i> < 0.05). Mean arterial pressure responses to sympathetic stimuli were slightly higher following high- versus low-LT (cold: 30 vs. -1.5%; pain: 6 vs. -12%; mental math: 5 vs. 7%), although differences were not statistically significant. These results suggest that high-LT may be advantageous to low-LT to improve SS coupling in people with incomplete SCI."
standardized measurement quality upper limb movement stroke consensus based core recommendations second stroke recovery rehabilitation roundtable,REHABILITATION,57.7% REHABILITATION; 32.8% METHODS; 3.1% GAIT/LOCOMOTION,"Kwakkel G, Wegen EV, Burridge JH, Winstein CJ, Dokkum LV, Murphy MA, Levin MF, Krakauer JW, ",*International journal of stroke : official journal of the International Stroke Society*,* [Standardized measurement of quality of upper limb movement after stroke: Consensus-based core recommendations from the Second Stroke Recovery and Rehabilitation Roundtable.](https://www.ncbi.nlm.nih.gov/pubmed/31510885),Standardized measurement of quality of upper limb movement after stroke: Consensus-based core recommendations from the Second Stroke Recovery and Rehabilitation Roundtable.,"The second Stroke Recovery and Rehabilitation Roundtable ""metrics"" task force developed consensus around the recognized need to add kinematic and kinetic movement quantification to its core recommendations for standardized measurements of sensorimotor recovery in stroke trials. Specifically, we focused on measurement of the quality of upper limb movement. We agreed that the recommended protocols for measurement should be conceptually rigorous, reliable, valid and responsive to change. The recommended measurement protocols include four performance assays (i.e. 2D planar reaching, finger individuation, grip strength, and precision grip at body function level) and one functional task (3D drinking task at activity level) that address body function and activity respectively. This document describes the criteria for assessment and makes recommendations about the type of technology that should be used for reliable and valid movement capture. Standardization of kinematic measurement protocols will allow pooling of participant data across sites, thereby increasing sample size aiding meta-analyses of published trials, more detailed exploration of recovery profiles, the generation of new research questions with testable hypotheses, and development of new treatment approaches focused on impairment. We urge the clinical and research community to consider adopting these recommendations."
development unsupervised machine learning algorithm prognostication walking ability spinal cord injury patients,REHABILITATION,29.3% REHABILITATION; 25.1% METHODS; 20.2% NEURAL,"DeVries Z, Hoda M, Rivers C, Maher A, Wai E, Moravek D, Stratton A, Kingwell S, Fallah N, Paquet J, Phan P, ",*The spine journal : official journal of the North American Spine Society*,* [Development of an unsupervised machine learning algorithm for the prognostication of walking ability in spinal cord injury patients.](https://www.ncbi.nlm.nih.gov/pubmed/31525468),Development of an unsupervised machine learning algorithm for the prognostication of walking ability in spinal cord injury patients.,"Traumatic spinal cord injury can have a dramatic effect on a patient's life. The degree of neurological recovery greatly influences a patient's treatment and expected quality of life. This has resulted in the development of machine learning algorithms (MLA) that use acute demographic and neurological information to prognosticate recovery. The van Middendorp et al. (2011) (vM) logistic regression (LR) model has been established as a reference model for the prediction of walking recovery following spinal cord injury as it has been validated within many different countries. However, an examination of the way in which these prediction models are evaluated is warranted. The area under the receiver operators curve (AUROC) has been consistently used when evaluating model performance, but it has been shown that AUROC overemphasizes the most common event resulting in an inaccurate assessment when the data is imbalanced. Furthermore, there is evidence that the use of more advanced MLA, such as an unsupervised k-means model, may show superior performance compared to LR as they can handle a larger number of features."
novel instrumented frame standing exercising users complete spinal cord injuries,REHABILITATION,93.7% REHABILITATION; 2.0% SPORT/EXERCISE; 1.2% METHODS,"Zoulias ID, Armengol M, Poulton A, Andrews B, Gibbons R, Harwin WS, Holderbaum W,",*Scientific reports*,* [Novel instrumented frame for standing exercising of users with complete spinal cord injuries.](https://www.ncbi.nlm.nih.gov/pubmed/31506460),Novel instrumented frame for standing exercising of users with complete spinal cord injuries.,"This paper describes a Functional Electrical Stimulation (FES) standing system for rehabilitation of bone mineral density (BMD) in people with Spinal Cord Injury (SCI). BMD recovery offers an increased quality of life for people with SCI by reducing their risk of fractures. The standing system developed comprises an instrumented frame equipped with force plates and load cells, a motion capture system, and a purpose built 16-channel FES unit. This system can simultaneously record and process a wide range of biomechanical data to produce muscle stimulation which enables users with SCI to safely stand and exercise. An exergame provides visual feedback to the user to assist with upper-body posture control during exercising. To validate the system an alternate weight-shift exercise was used; 3 participants with complete SCI exercised in the system for 1 hour twice-weekly for 6 months. We observed ground reaction forces over 70% of the full body-weight distributed to the supporting leg at each exercising cycle. Exercise performance improved for each participant by an increase of 13.88 percentage points of body-weight in the loading of the supporting leg during the six-month period. Importantly, the observed ground reaction forces are of higher magnitude than other studies which reported positive effects on BMD. This novel instrumentation aims to investigate weight bearing standing therapies aimed at determining the biomechanics of lower limb joint force actions and postural kinematics."
behavioural life history responses mosquitofish biologically inspired interactive robotic predators,ROBOTICS,42.9% ROBOTICS; 32.3% COMPARATIVE; 12.1% EVOLUTION/ANTHROPOLOGY,"Polverino G, Karakaya M, Spinello C, Soman VR, Porfiri M,","*Journal of the Royal Society, Interface*",* [Behavioural and life-history responses of mosquitofish to biologically inspired and interactive robotic predators.](https://www.ncbi.nlm.nih.gov/pubmed/31506048),Behavioural and life-history responses of mosquitofish to biologically inspired and interactive robotic predators.,"Invasive alien species threaten biodiversity worldwide and contribute to biotic homogenization, especially in freshwaters, where the ability of native animals to disperse is limited. Robotics may offer a promising tool to address this compelling problem, but whether and how invasive species can be negatively affected by robotic stimuli is an open question. Here, we explore the possibility of modulating behavioural and life-history responses of mosquitofish by varying the degree of biomimicry of a robotic predator, whose appearance and locomotion are inspired by natural mosquitofish predators. Our results support the prediction that real-time interactions at varying swimming speeds evoke a more robust antipredator response in mosquitofish than simpler movement patterns by the robot, especially in individuals with better body conditions that are less prone to take risks. Through an information-theoretic analysis of animal-robot interactions, we offer evidence in favour of a causal link between the motion of the robotic predator and a fish antipredator response. Remarkably, we observe that even a brief exposure to the robotic predator of 15 min per week is sufficient to erode energy reserves and compromise the body condition of mosquitofish, opening the door for future endeavours to control mosquitofish in the wild."
ratings perceived exertion walking predicts endurance independent physiological effort older women,SPORT/EXERCISE,90.1% SPORT/EXERCISE; 5.5% GAIT/LOCOMOTION; 3.2% REHABILITATION,"Hunter GR, Neumeier WH, Chandler-Laney PC, Carter SJ, Borges JH, Hornbuckle LM, Plaisance EP, Fisher G,",*Journal of strength and conditioning research*,* [Ratings of Perceived Exertion During Walking Predicts Endurance Independent of Physiological Effort in Older Women.](https://www.ncbi.nlm.nih.gov/pubmed/31524783),Ratings of Perceived Exertion During Walking Predicts Endurance Independent of Physiological Effort in Older Women.,"Hunter, GR, Neumeier, WH, Chandler-Laney, PC, Carter, SJ, Borges, JH, Hornbuckle, LM, Plaisance, EP, and Fisher, G. Ratings of perceived exertion during walking predicts endurance independent of physiological effort in older women. J Strength Cond Res XX(X): 000-000, 2019-This study aimed to determine whether ratings of perceived exertion (RPE) and physiological effort at different exercise intensities relate to exercise endurance. Ninety-eight sedentary women (older than 60 years) completed 3 submaximal locomotion tasks: (a) stair climbing, (b) flat walking at 2 mph, and (c) grade walking at 2 mph. Maximal treadmill endurance was measured at least 3 days before the submaximal tests. Oxygen uptake was measured during all tests, and RPE were collected for the submaximal tasks. Ratings of perceived exertion during moderate-intensity exercise (walking on the flat at 43% V[Combining Dot Above]O2max, partial R = -0.35, p < 0.01), but not higher intensity exercise (grade walk at 59% V[Combining Dot Above]O2max, p = 0.49, and stair climbing at 67% V[Combining Dot Above]O2max, p = 0.17), were related to endurance even after adjusting for aerobic capacity and physiological effort (composite of maximal heart rate, ventilation, and respiratory exchange ratio). However, physiological effort was significantly related to endurance for the higher intensity exercise (both grade walk and stair climbing partial R >-0.24, p < 0.02). Similar to previous findings that subjective ratings of fatigue at rest were related to RPE during low/moderate-intensity exercise, but not higher intensity exercise, these data further support Ekkekakis's dual-mode hypothesis that cognitive factors influence RPE during low/moderate-intensity exercise. A practical application is that the coach and personal trainer should know that physiological effort seems to play a greater role in influencing endurance than RPE as intensity of exercise increases."
pharmacological attenuation group iii iv muscle afferents improves endurance performance oxygen delivery locomotor muscles preserved,SPORT/EXERCISE,87.9% SPORT/EXERCISE; 6.1% NEURAL; 2.2% REHABILITATION,"Hureau TJ, Weavil JC, Thurston TS, Wan HY, Gifford JR, Jessop JE, Buys MJ, Richardson RS, Amann M,","*Journal of applied physiology (Bethesda, Md. : 1985)*",* [Pharmacological attenuation of group III/IV muscle afferents improves endurance performance when oxygen delivery to locomotor muscles is preserved.](https://www.ncbi.nlm.nih.gov/pubmed/31513446),Pharmacological attenuation of group III/IV muscle afferents improves endurance performance when oxygen delivery to locomotor muscles is preserved.,"We sought to investigate the role of group III/IV muscle afferents in limiting endurance exercise performance, independently of their role in optimizing locomotor muscle O<sub>2</sub> delivery. While breathing 100% O<sub>2</sub> to assure a similar arterial O<sub>2</sub> content (C<sub>a</sub>O<sub>2</sub>) in both trials, 8 male cyclists performed 5-km time trials under control conditions (H<sub>CTRL</sub>) and with lumbar intrathecal fentanyl (H<sub>FENT</sub>) impairing neural feedback from the lower limbs. After each time trial, common femoral artery blood flow (FBF) was quantified (Doppler ultrasound) during constant-load cycling, performed at the average power of the preceding time-trial. The assessment of end-tidal gases, hemoglobin content and saturation, and FBF facilitated the calculation of leg O<sub>2</sub> delivery. Locomotor muscle activation during cycling was estimated from vastus lateralis EMG. Using electrical femoral nerve stimulation, peripheral and central fatigue were quantified by pre/post-exercise decreases in quadriceps twitch torque (ΔQ<sub>tw</sub>) and voluntary activation (ΔVA), respectively. FBF (~16 ml.min<sup>-1</sup>.W<sup>-1</sup>; <i>P</i>=0.6), C<sub>a</sub>O<sub>2</sub> (~24 mlO<sub>2</sub>.dl<sup>-1</sup>; <i>P</i>=0.9) and leg O<sub>2</sub> delivery (~0.38 mlO<sub>2</sub>.min<sup>-1</sup>.W<sup>-1</sup>; <i>P</i>=0.9) were not different during H<sub>CTRL</sub> and H<sub>FENT</sub>. Mean power output and time-to-completion were significantly improved by 9% (~310W vs ~288W) and 3% (~479s vs ~463s), respectively, during H<sub>FENT</sub> compared to H<sub>CTRL</sub>. Quadriceps muscle activation was 9±7% higher during H<sub>FENT</sub> compared to H<sub>CTRL</sub> (<i>P</i><0.05). ΔQ<sub>tw</sub> was significantly greater in H<sub>FENT</sub> compared to H<sub>CTRL</sub> (54±8% vs 39±9%), while ΔVA was not different (~5%; <i>P</i>=0.3) in both trials. These findings reveal that group III/IV muscle afferent feedback limits whole body endurance exercise performance and peripheral fatigue by restricting neural activation of locomotor muscle."
development field based kicking assessment evaluate australian football kicking proficiency,SPORT/EXERCISE,97.6% SPORT/EXERCISE; 0.6% METHODS; 0.5% REHABILITATION,"Bonney N, Berry J, Ball K, Larkin P,",*Research quarterly for exercise and sport*,* [The Development of a Field-Based Kicking Assessment to Evaluate Australian Football Kicking Proficiency.](https://www.ncbi.nlm.nih.gov/pubmed/31502925),The Development of a Field-Based Kicking Assessment to Evaluate Australian Football Kicking Proficiency.,"<b>Purpose:</b> In Australian Football (AF), the ability to proficiently kick the ball is a critical skill and has been shown to be advantageous to a team's successful performance; however, a valid and reliable match referenced kicking assessment remains absent. Therefore, the aim of this study was to develop a valid and reliable AF kicking proficiency assessment comparative to match play kicking performance. <b>Method: </b>Youth male Australian Football players (<i>n</i> = 251) from different stages within the AF talent pathway were recruited. The developed AFFB-DKA (Australian Football Field-Based-Dynamic Kicking Assessment) considered particular constraints of match play kicking demands such as kick type, distance, delivery, and locomotion of the player receiving the ball. In total, 14 kicks were completed during the test. Validity (i.e., content, logical and construct) and reliability (i.e., test re-test) were assessed. <b>Results:</b> Findings indicate the kicking test can distinguish across and between age (i.e., U14; U16; U18) and skill groups (i.e., club; sub-elite; elite). The timeframe between U14 and U16 was identified as a potential key period where kicking skill acquisition may be most impressionable; however, further research is recommended to support this. <b>Conclusion:</b> The developed AFFB-DKA is the first Australian Football specific kicking assessment to consider and apply match play kicking constraints to make a more representative, valid and reliable assessment."
evaluation two wheelchair hand rim models contact pressure distribution straight line curve trajectories,SPORT/EXERCISE,16.6% MODELING; 11.6% REHABILITATION; 11.0% VETERINARY/AGRICULTURAL,"Silva DC, Paschoarelli LC, Medola FO,",*Ergonomics*,* [Evaluation of two wheelchair hand rim models: contact pressure distribution in straight line and curve trajectories.](https://www.ncbi.nlm.nih.gov/pubmed/31446854),Evaluation of two wheelchair hand rim models: contact pressure distribution in straight line and curve trajectories.,"Manual wheelchairs are essential for people with disabilities or limited mobility. However, manual propulsion causes biomechanical loads, including contact pressures on the palms of the hands. The hand rim design has received little attention over time, remaining almost unchanged since its creation. This study investigated how two different designs of such devices - one standard and another with a contoured design - influence the contact pressure on the surface of the hands. The procedures included a figure-of-eight shape propulsion task on a regular floor, using both models on a wheelchair. A pressure-mapping system coupled with a pair of fabric gloves recorded the data. The results show that the contoured hand rim provides lower pressure in most of the analysed regions. Considering that manual propulsion is performed during a considerable part of the day as a routine activity, improving the hand rim interface may benefit the user's comfort and safety during wheelchair use. <b>Practitioner summary:</b> The design of the hand rim used in wheelchair propulsion influences the contact pressure on the hands. Conventional round tube rims tend to concentrate high levels of pressure on the distal phalanges and metacarpal regions. A contoured design generally provides better stability and promotes the distribution of pressure. <b>Abbreviations:</b> AT: assistive technology; kPa: kilopascal."
