title,topic,pred_val,authors,journal,links,full_title,abstract
reconstruction dynamic murder using 3d motion capture 3d model buildings investigation dubious forensic case,NEURAL,72.9% NEURAL; 15.6% TISSUE/BIOMATERIAL; 5.2% REHABILITATION,"Aquila I, Sacco MA, Aquila G, Raffaele R, Manca A, Capoccia G, Cordasco F, Ricci P,",*Journal of forensic sciences*,* [The Reconstruction of the Dynamic of a Murder Using 3D Motion Capture and 3D Model Buildings: The Investigation of a Dubious Forensic Case.](https://www.ncbi.nlm.nih.gov/pubmed/30919970),The Reconstruction of the Dynamic of a Murder Using 3D Motion Capture and 3D Model Buildings: The Investigation of a Dubious Forensic Case.,"Photographic surveying is fundamental to crime scene investigation. It is performed using 2D images; however, this method is limited because it does not offer a detailed view. We present a 3D (three-dimensional) experimental model that has clarified unsolved aspects of a homicide. A woman was found dead in her home. Considering the large number of injuries on the victim, signs of the use of two weapons, and the absence of traces of the killer/s, several hypotheses about the dynamics and the number of offenders were made. The forensic surveys suggested that a single offender had used two weapons at the same time, but this hypothesis was considered to be impossible by investigators. Our 3D model allowed us to experimentally reproduce the murder and compare various dynamics. The model was used as evidence in Court to prove the hypothesis of a single killer and demonstrate that no other people were involved."
transcriptional mechanisms motor neuron development vertebrates invertebrates,NEURAL,55.4% NEURAL; 12.9% EVOLUTION/ANTHROPOLOGY; 9.8% CELLULAR/SUBCELLULAR,"Catela C, Kratsios P,",*Developmental biology*,* [Transcriptional mechanisms of motor neuron development in vertebrates and invertebrates.](https://www.ncbi.nlm.nih.gov/pubmed/31479648),Transcriptional mechanisms of motor neuron development in vertebrates and invertebrates.,"Across phylogeny, motor neurons (MNs) represent a single but often remarkably diverse neuronal class composed of a multitude of subtypes required for vital behaviors, such as feeding and locomotion. Over the past decades, seminal studies in multiple model organisms have enhanced our molecular understanding of the early steps of MN development, such as progenitor specification and acquisition of MN subtype identity, by revealing key roles for several evolutionarily conserved transcription factors. However, very little is known about the molecular strategies that allow distinct MN subtypes to maintain their identity- and function-defining features during the late steps of development and postnatal life. Here, we provide an overview of invertebrate and vertebrate studies on transcription factor-based strategies that control early and late steps of MN development, aiming to highlight evolutionarily conserved gene regulatory principles necessary for establishment and maintenance of neuronal identity."
cns safety screening ich s7a guidelines requires observations multiple behavioral units assess motor function,NEURAL,60.9% NEURAL; 15.9% METHODS; 7.1% REHABILITATION,"Gauvin DV, Zimmermann ZJ, Dalton JA, Baird TJ, Kallman MJ,",*International journal of toxicology*,* [CNS Safety Screening Under ICH S7A Guidelines Requires Observations of Multiple Behavioral Units to Assess Motor Function.](https://www.ncbi.nlm.nih.gov/pubmed/31470748),CNS Safety Screening Under ICH S7A Guidelines Requires Observations of Multiple Behavioral Units to Assess Motor Function.,"In the adoption of behavior as a critical end point in safety pharmacology and neurotoxicity screening, federal regulatory agencies have shifted the predominating scientific perspective from pharmacology back to the experimental analysis of behavior (psychology). Nowhere is this more evident than in tier I safety assessment of the central nervous system (CNS). The CNS and peripheral nervous system have multiple behavioral units of general activity. A complete picture of the motor control neural pathways cannot be measured by any one single approach. The CNS safety protocols under International Council for Harmonization of Technical Requirements for Pharmaceuticals for Human Use S7A are required to be conducted in accordance with Good Laboratory Practices by trained technical staff. The CNS safety assessments necessitate the inclusion of a thorough and detailed behavioral analysis of home cage activity, the response to handling, and transportation to and observations within an open-field apparatus with ancillary measures of basal muscle tone, muscle strength, and tremor in a functional observation battery, as well as quantitative measurements of 3-dimensional activity in an automated photobeam arena. Cost-cutting initiatives or a radical application of the ""reduce use"" principle of the 3 Rs only jeopardize the spirit, intent, and predictive validity of tier I safety testing assays dictated by current drug safety guidelines."
novel small molecule supports survival cultured dopamine neurons may restore dopaminergic innervation brain mptp mouse model parkinson disease,NEURAL,97.1% NEURAL; 1.4% CELLULAR/SUBCELLULAR; 0.3% TISSUE/BIOMATERIAL,"Ardashov OV, Pavlova AV, Mahato AK, Sidorova Y, Morozova EA, Korchagina DV, Salnikov GE, Genaev AM, Patrusheva OS, Li-Zhulanov N, Tolstikova TG, Volcho KP, Salakhutdinov N,",*ACS chemical neuroscience*,* [A novel small molecule supports the survival of cultured dopamine neurons and may restore the dopaminergic innervation of the brain in the MPTP mouse model of Parkinson's disease.](https://www.ncbi.nlm.nih.gov/pubmed/31464415),A novel small molecule supports the survival of cultured dopamine neurons and may restore the dopaminergic innervation of the brain in the MPTP mouse model of Parkinson's disease.,"We previously showed that monoterpenoid (1R,2R,6S)-3-methyl-6-(prop-1-en-2-yl)cyclohex-3-ene-1,2-diol 1 alleviates motor manifestations of Parkinson's disease in animal models. In the present study, we designed and synthesized monoepoxides of (1R,2R,6S)-3-methyl-6-(prop-1-en-2-yl)cyclohex-3-ene-1,2-diol 1 and evaluated their biological activity in the MPTP mouse model of Parkinson's disease. We also assessed the ability of these compounds to penetrate the blood-brain barrier (BBB). According to these data, we chose epoxide 4, which potently restored the locomotor activity in MPTP-treated mice and efficiently penetrated the BBB, to further explore its potential mechanism of action. Epoxide 4 was found to robustly promote the survival of cultured dopamine neurons, protect dopamine neurons against toxin-induced degeneration, and trigger the mitogen-activated protein kinase (MAPK) signaling cascade in cells of neuronal origin. Meanwhile, neither survival-promoting effect nor MAPK activation was observed in non-neuronal cells treated with epoxide 4. In the MPTP mouse model of Parkinson's disease, compound 4 increased the density of dopamine neuron fibers in the striatum, which can highlight its potential to stimulate striatal reinnervation and thus to halt disease progression. Taken together, these data indicate that epoxide 4 can be a promising compound for further development, not only as a symptomatic, but also as a neuroprotective and neurorestorative drug for Parkinson's disease."
nurr1 deficiency associated adhd like phenotypes mice,NEURAL,88.9% NEURAL; 2.3% CELLULAR/SUBCELLULAR; 1.2% CARDIOVASCULAR/CARDIOPULMONARY,"Montarolo F, Martire S, Perga S, Spadaro M, Brescia I, Allegra S, De Francia S, Bertolotto A,",*Translational psychiatry*,* [NURR1 deficiency is associated to ADHD-like phenotypes in mice.](https://www.ncbi.nlm.nih.gov/pubmed/31455763),NURR1 deficiency is associated to ADHD-like phenotypes in mice.,"The transcription factor NURR1 regulates the dopamine (DA) signaling pathway and exerts a critical role in the development of midbrain dopaminergic neurons (mDA). NURR1 alterations have been linked to DA-associated brain disorders, such as Parkinson's disease and schizophrenia. However, the association between NURR1 defects and the attention-deficit hyperactivity disorder (ADHD), a DA-associated brain disease characterized by hyperactivity, impulsivity and inattention, has never been demonstrated. To date, a comprehensive murine model of ADHD truly reflecting the whole complex human psychiatric disorder still does not exist. NURR1-knockout (NURR1-KO) mice have been reported to exhibit increased spontaneous locomotor activity, but their complete characterization is still lacking. In the present study a wide-ranging test battery was used to perform a comprehensive analysis of the behavioral phenotype of the male NURR1-KO mice. As a result, their hyperactive phenotype was confirmed, while their impulsive behavior was reported for the first time. On the other hand, no anxiety and alterations in motor coordination, sociability and memory were observed. Also, the number of mDA expressing tyrosine hydroxylase, a rate-limiting enzyme of catecholamines biosynthesis, and DA level in brain were not impaired in NURR1-KO mice. Finally, hyperactivity has been shown to be recovered by treatment with methylphenidate, the first line psychostimulant drug used for ADHD. Overall, our study suggests that the NURR1 deficient male mouse may be a satisfactory model to study some ADHD behavioral phenotypes and to test the clinical efficacy of potential therapeutic agents."
four year changes corneal biomechanical properties children,NEURAL,92.6% NEURAL; 2.1% REHABILITATION; 1.0% CELLULAR/SUBCELLULAR,"Momeni-Moghaddam H, Hashemi H, Zarei-Ghanavati S, Ostadimoghaddam H, Yekta A, Aghamirsalim M, Khabazkhoob M,",*Clinical & experimental optometry*,* [Four-year changes in corneal biomechanical properties in children.](https://www.ncbi.nlm.nih.gov/pubmed/30887574),Four-year changes in corneal biomechanical properties in children.,To determine four-year changes of corneal biomechanical parameters in Iranian children aged seven to eleven years and their correlation with optical components.
asymmetrical load carrying stepping curb young adults,NEURAL,65.6% NEURAL; 5.5% GAIT/LOCOMOTION; 5.2% REHABILITATION,"Silva JJ, Rinaldi NM, Moraes R,",*Gait & posture*,* [Asymmetrical load-carrying while stepping down a curb in young adults.](https://www.ncbi.nlm.nih.gov/pubmed/31357137),Asymmetrical load-carrying while stepping down a curb in young adults.,"Asymmetrical load-carrying while walking requires modifications in joint forces to compensate the extra mass and ensure body stability, particularly when the environment is uneven, such as with a curb. Carrying a bag with one hand (dominant or non-dominant) may constrain the movement of the arm, altering the interlimb coordination of the upper limbs. Prior studies did not show changes in interlimb coordination when a light load was attached to the wrist, but the use of a bag to carry the load can be potentially disturbing since exaggerated movements of the bags may compromise balance. In this case, changes in interlimb coordination would be expected to minimize bag movements. However, it is not clear if these changes in interlimb coordination would be sufficient to affect the curb negotiation task."
short term environmental enrichment physical exercise alleviate cognitive decline anxiety middle age onwards without affecting hippocampal gene expression,NEURAL,29.0% NEURAL; 16.9% REHABILITATION; 7.0% GAIT/LOCOMOTION,"Singhal G, Morgan J, Jawahar MC, Corrigan F, Jaehne EJ, Toben C, Breen J, Pederson SM, Hannan AJ, Baune BT,","*Cognitive, affective & behavioral neuroscience*","* [Short-term environmental enrichment, and not physical exercise, alleviate cognitive decline and anxiety from middle age onwards without affecting hippocampal gene expression.](https://www.ncbi.nlm.nih.gov/pubmed/31463713)","Short-term environmental enrichment, and not physical exercise, alleviate cognitive decline and anxiety from middle age onwards without affecting hippocampal gene expression.","Physical exercise (PE) and environmental enrichment (EE) have consistently been shown to modulate behavior and neurobiological mechanisms. The current literature lacks evidence to confirm the relationship between PE and EE, if any, and whether short-term treatment with PE, EE, or PE+EE could be considered to correct age-related behavioral deficits. Three-, 8-, and 13-month-old C57BL/6 mice were assigned to either PE, EE, or PE+EE treatment groups (n = 12-16/group) for 4 weeks before behavioral testing and were compared to controls. Differential effects of the treatments on various behaviors and hippocampal gene expression were measured using an established behavioral battery and high-throughput qPCR respectively. Short-term EE enhanced locomotor activity at 9 and 14 months of age, whereas the combination of PE and EE reduced locomotor activity in the home cage at 14 months. Short-term EE also was found to reverse the age-related increase in anxiety at 9 months and spatial memory deficits at 14 months of age. Conversely, short-term PE induced spatial learning impairment and depressive-like behavior at four months but showed no effects in 9- and 14-month-old mice. PE and PE+EE, but not EE, modified the expression of several hippocampal genes at 9 months of age compared with control mice. In conclusion, short-term EE may help to alleviate age-related cognitive decline and increase in anxiety, without altering hippocampal gene expression. On the contrary, PE is detrimental at a young age for both affective-like behaviors and spatial learning and memory but showed no effects at middle and late middle age despite hippocampal gene expression alterations."
long term effects aripiprazole treatment adolescence cognitive function dopamine d2 receptor expression neurodevelopmentally normal rats,NEURAL,25.1% NEURAL; 18.5% COMPARATIVE; 17.0% VETERINARY/AGRICULTURAL,"Choi HJ, Im SJ, Park HR, Park S, Kim CE, Ryu S,",*Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology*,* [Long-term Effects of Aripiprazole Treatment during Adolescence on Cognitive Function and Dopamine D2 Receptor Expression in Neurodevelopmentally Normal Rats.](https://www.ncbi.nlm.nih.gov/pubmed/31352706),Long-term Effects of Aripiprazole Treatment during Adolescence on Cognitive Function and Dopamine D2 Receptor Expression in Neurodevelopmentally Normal Rats.,"This study aimed to investigate the long-term effects of aripiprazole treatment during adolescence on behavior, cognitive function, and dopamine D2 receptor (D2R) expression in adult rats."
pharmacotherapy sertraline rescues brain development behavior mouse model cdkl5 deficiency disorder,NEURAL,91.5% NEURAL; 5.1% CELLULAR/SUBCELLULAR; 0.8% CARDIOVASCULAR/CARDIOPULMONARY,"Fuchs C, Gennaccaro L, Ren E, Galvani G, Trazzi S, Medici G, Loi M, Conway E, Devinsky O, Rimondini R, Ciani E,",*Neuropharmacology*,* [Pharmacotherapy with sertraline rescues brain development and behavior in a mouse model of CDKL5 deficiency disorder.](https://www.ncbi.nlm.nih.gov/pubmed/31469994),Pharmacotherapy with sertraline rescues brain development and behavior in a mouse model of CDKL5 deficiency disorder.,"Mutations in the X-linked cyclin-dependent kinase-like 5 (CDKL5) gene cause a severe neurodevelopmental disorder, CDKL5 deficiency disorder (CDD). CDKL5 is fundamental for correct brain development and function, but the molecular mechanisms underlying aberrant neurologic dysfunction in CDD are incompletely understood. Here we show a dysregulation of hippocampal and cortical serotonergic (5-HT) receptor expression in heterozygous Cdkl5 knockout (KO) female mice, suggesting that impaired 5-HT neurotransmission contributes to CDD. We demonstrate that targeting impaired 5-HT signaling via the selective serotonin reuptake inhibitor (SSRI) sertraline rescues CDD-related neurodevelopmental and behavioral defects in heterozygous Cdkl5 KO female mice. In particular, chronic treatment with sertraline normalized locomotion, stereotypic and autistic-like features, and spatial memory in Cdkl5 KO mice. These positive behavioral effects were accompanied by restored neuronal survival, dendritic development and synaptic connectivity. At a molecular level, sertraline increased brain-derived neurotrophic factor (BDNF) expression and restored abnormal phosphorylation levels of tyrosine kinase B (TrkB) and its downstream target the extracellular signal-regulated kinase (ERK1/2). Since sertraline is an FDA-approved drug with an extensive safety and tolerability data package, even for children, our findings suggest that sertraline may improve neurodevelopment in children with CDD."
upright walking cats human limbs sensory antennae locomotion,NEURAL,46.5% NEURAL; 23.6% GAIT/LOCOMOTION; 9.9% COMPARATIVE,"Pearcey GEP, Zehr EP,","*Physiology (Bethesda, Md.)*",* [We Are Upright-Walking Cats: Human Limbs as Sensory Antennae During Locomotion.](https://www.ncbi.nlm.nih.gov/pubmed/31389772),We Are Upright-Walking Cats: Human Limbs as Sensory Antennae During Locomotion.,"Humans and cats share many characteristics pertaining to the neural control of locomotion, which has enabled the comprehensive study of cutaneous feedback during locomotion. Feedback from discrete skin regions on both surfaces of the human foot has revealed that neuromechanical responses are highly topographically organized and contribute to ""sensory guidance"" of our limbs during locomotion."
comparison knee kinematics kinetics stair ascent single radius multiradius total knee arthroplasty,NEURAL,53.7% NEURAL; 21.1% CELLULAR/SUBCELLULAR; 4.1% COMPARATIVE,"Sumner B, McCamley JD, Jacofsky DJ, Jacofsky MC,",*The journal of knee surgery*,* [Comparison of Knee Kinematics and Kinetics during Stair Ascent in Single-Radius and Multiradius Total Knee Arthroplasty.](https://www.ncbi.nlm.nih.gov/pubmed/30227451),Comparison of Knee Kinematics and Kinetics during Stair Ascent in Single-Radius and Multiradius Total Knee Arthroplasty.,"Traditionally total knee arthroplasty (TKA) design has been based on theories of the movement of the healthy knee joint. Currently, there are two competing theories on the flexion/extension axis of rotation of the knee with disparate radii of rotation, and thus differing movement patterns. The purpose of our study was to compare stair ascent kinematics and kinetics of single-radius (SR) and multiradius (MR) TKA subjects. We hypothesized that the knee kinematics and kinetics of SR TKA patients would more closely replicate healthy age matched controls during stair ascent than MR TKA patients, 1 year after TKA. Both patient groups had large improvements in biomechanical and clinical outcome measures following surgical intervention. However, the SR knee design performs closer to healthy controls than MR knees during stair ascent, supporting results that have been previously obtained for level walking. SR TKA subjects demonstrated reduced power production and sagittal moment compared with controls, albeit more than MR TKA subjects. This study demonstrates that patients who receive SR TKA have kinematics more closely aligned to normal patterns postoperatively than those who received an MR TKA. The power production and sagittal moment of the healthy controls most closely match previously published values of younger adults, SR TKA group most closely matches older adults, while the MR TKA group has lower power production and sagittal moments than either previously published age group. This strongly suggests that the biomechanical differences found in this study are evidence of functional deficiencies. Further research is needed to determine how these deficiencies progress with patient aging."
kinematics muscle forces women patellofemoral pain propulsion phase single leg triple hop test,NEURAL,78.9% NEURAL; 4.3% CELLULAR/SUBCELLULAR; 3.2% COMPARATIVE,"Alvim FC, Muniz AMS, Lucareli PRG, Menegaldo LL,",*Gait & posture*,* [Kinematics and muscle forces in women with patellofemoral pain during the propulsion phase of the single leg triple hop test.](https://www.ncbi.nlm.nih.gov/pubmed/31323618),Kinematics and muscle forces in women with patellofemoral pain during the propulsion phase of the single leg triple hop test.,"Approximately 25% of orthopedic knee conditions are related to patellofemoral pain (PFP), with young women being the most affected. It is thought that this condition is associated with modifications in the kinematics and muscle control patterns of the lower limb during weight-bearing support activities, which increases femur movement under the patella."
578 orally active triple monoamine reuptake inhibitor displays antidepressant anti ptsd effects rats,NEURAL,54.7% NEURAL; 5.5% METHODS; 5.1% TISSUE/BIOMATERIAL,"Dutta AK, Santra S, Harutyunyan A, Das B,  Xu L, Antonio T, Reith MEA, Perrine SA,",*European journal of pharmacology*,"* [D-578, an orally active triple monoamine reuptake inhibitor, displays antidepressant and anti-PTSD effects in rats.](https://www.ncbi.nlm.nih.gov/pubmed/31473161)","D-578, an orally active triple monoamine reuptake inhibitor, displays antidepressant and anti-PTSD effects in rats.","Significant unmet needs exist for development of better pharmacotherapeutic agents for major depressive disorder (MDD) and post-traumatic stress disorder (PTSD) as the current drugs are inadequate. Our goal in this study is to investigate behavioral pharmacological characterization of a novel triple reuptake inhibitor (TRI) D-578 which exhibits nanomolar potency at all three monoamine transporters (Ki; 16.2. 16.2, 3.23 nM, and 29.6, 20.6, 6.10 nM for the rat brain and cloned human dopamine, serotonin and norepinephrine transporters, respectively) and exhibited little to no affinity for other off-target CNS receptors. In a rat forced swim test, compound D-578 upon oral administration displayed high efficacy and not stimulating in locomotor behavior. The effects of D-578 and paroxetine were next evaluated in a rat model for traumatic stress exposure - the single prolonged stress (SPS) model - which has been shown to have construct, predictive, and behavioral validity in modeling aspects of PTSD. Our results show that SPS had no effect on the acquisition of conditioned fear, but impaired extinction learning and extinction retention of fear behavior compared to sham treatment. D-578, but not paroxetine, attenuated the extinction and extinction-retention deficit induced by SPS. These findings suggest that D-578 has greater efficacy in normalizing traumatic stress-induced extinction-retention learning in a model for PTSD compared to paroxetine. Overall these results suggest that D-578, in addition to producing a robust and efficacious antidepressant effect, may attenuate maladaptive retention of fearful memories and support further testing of this agent for the pharmacotherapy of depression and PTSD."
screw configuration proximal humerus plating impact fixation failure risk predicted finite element models,NEURAL,83.9% NEURAL; 4.1% COMPARATIVE; 3.1% CELLULAR/SUBCELLULAR,"Fletcher JWA, Windolf M, Richards RG, Gueorguiev B, Varga P,",*Journal of shoulder and elbow surgery*,* [Screw configuration in proximal humerus plating has a significant impact on fixation failure risk predicted by finite element models.](https://www.ncbi.nlm.nih.gov/pubmed/31036421),Screw configuration in proximal humerus plating has a significant impact on fixation failure risk predicted by finite element models.,"Proximal humeral fractures occur frequently, with fixed angle locking plates often being used for their treatment. No current quantitative evidence for the effect of different screw configurations exists, and the large number of variations makes biomechanical testing prohibitive. Therefore, we used an established and validated finite element osteosynthesis test kit to quantify the effect of variations in screw configuration on predicted failure risk of PHILOS plate fixation for unstable proximal humerus fractures."
effects foot orthosis inspired concept twisted osteoligamentous plate kinematics foot ankle complex walking proof concept,NEURAL,86.6% NEURAL; 11.2% REHABILITATION; 1.2% GAIT/LOCOMOTION,"Araújo VL, Souza TR, Magalhães FA, Santos TRT, Holt KG, Fonseca ST,",*Journal of biomechanics*,* [Effects of a foot orthosis inspired by the concept of a twisted osteoligamentous plate on the kinematics of foot-ankle complex during walking: A proof of concept.](https://www.ncbi.nlm.nih.gov/pubmed/31288932),Effects of a foot orthosis inspired by the concept of a twisted osteoligamentous plate on the kinematics of foot-ankle complex during walking: A proof of concept.,"It has been suggested that the foot acts as a twisted osteoligamentous plate to control pronation and facilitate supination during walking. The aim of this study was to investigate the effect of an orthosis inspired by the concept of a foot's twisted osteoligamentous plate on the kinematics of foot-ankle complex. Thirty-five subjects underwent a kinematic assessment of the foot-ankle complex during walking using three different orthoses: (1) Twisted Plate Spring (TPS) orthosis: inspired by the concept of a twisted osteoligamentous plate shape and made with a spring-like material (carbon fiber); (2) Flat orthosis: control orthosis made of a non-elastic material with a non-inclined surface; and (3) Rigid orthosis: control orthosis made of a non-elastic material, with the same shape of the TPS. Repeated measures analyses of variance demonstrated that the TPS reduced the duration and magnitude of rearfoot eversion (p ≤ 0.03), increased rearfoot inversion relative to shank (p < 0.01), increased forefoot eversion relative to rearfoot (p < 0.01), and increased peak of plantar flexion of forefoot relative to rearfoot during the propulsive phase (p = 0.01) compared to Flat orthosis. The effects of the TPS were different from the Rigid orthosis, demonstrating that, alongside shape, material properties were a determinant factor for the obtained results. The findings of this study help clarify the role of a mechanism similar to a twisted osteoligamentous plate on controlling foot pronation and facilitating supination during the stance phase of walking."
fty720 attenuates iron deposition glial responses improving delayed lesion long term outcomes collagenase induced intracerebral hemorrhage,NEURAL,50.5% NEURAL; 14.6% VETERINARY/AGRICULTURAL; 6.8% COMPARATIVE,"Yang Z, Dong S, Zheng Q, Zhang L, Tan X, Zou J, Yan B, Chen Y,",*Brain research*,* [FTY720 attenuates iron deposition and glial responses in improving delayed lesion and long-term outcomes of collagenase-induced intracerebral hemorrhage.](https://www.ncbi.nlm.nih.gov/pubmed/31039342),FTY720 attenuates iron deposition and glial responses in improving delayed lesion and long-term outcomes of collagenase-induced intracerebral hemorrhage.,"Most intracerebral hemorrhage (ICH) survivors have poor long-term outcomes, such as cognitive deficits and depression. Delayed lesions of ICH include neuron loss and white matter injury and the pathology of the lesions involves iron deposition and glial responses, which contribute to depressive-like behavior and cognitive impairment in animals. This study aimed to investigate the effects of FTY720 (0.3 mg/kg/day for 4 weeks) on iron deposition, glial responses, histological abnormalities and behavioral dysfunction in mice with ICH. The primary adverse long-term outcomes in our study of ICH mice were depressive-like behavior and impaired recognition memory. We found that FTY720 safely ameliorated depressive-like behavior and impaired recognition without affecting recovery of grip function and locomotor activity 28 days post-ICH. Moreover, we measured neuron loss, white matter lesions, lesion volume and iron deposition at day 28, which were attenuated in the FTY720-treated group compared to the ICH-control group, without changing initial hematoma volume on day 1 post-ICH. Long-term elevation of glial responses, including microglia activity and astrogliosis with tumor necrosis factor alpha (TNFα) expression was demonstrated by Western blot and immunofluorescence staining, which we found was attenuated by FTY720 treatment. Hence, FTY720 could become a novel therapeutic agent for improving long-term outcomes after ICH."
genetic signatures drug response variability drosophila melanogaster,NEURAL,32.7% NEURAL; 22.5% CELLULAR/SUBCELLULAR; 11.6% COMPARATIVE,"Rohde PD, Jensen IR, Sarup PM, Ørsted M, Demontis D, Sørensen P, Kristensen TN,",*Genetics*,* [Genetic Signatures of Drug Response Variability in <i>Drosophila melanogaster</i>.](https://www.ncbi.nlm.nih.gov/pubmed/31455722),Genetic Signatures of Drug Response Variability in <i>Drosophila melanogaster</i>.,"Knowledge of the genetic basis underlying variation in response to environmental exposures or treatment is important in many research areas. For example, knowing the set of causal genetic variants for drug response could revolutionize personalized medicine. We used <i>Drosophila melanogaster</i> to investigate the genetic signature underlying behavioral variability in response to methylphenidate (MPH), a drug used in the treatment of attention-deficit/hyperactivity disorder (ADHD). We exposed a wild type <i>D. melanogaster</i> population to MPH and a control treatment, and observed an increase in locomotor activity in MPH-exposed individuals. Whole-genome transcriptomic analyses revealed that the behavioral response to MPH was associated with abundant gene expression alterations. To confirm these patterns in a different genetic background, and to further advance knowledge on the genetic signature of drug response variability, we used a system of inbred lines, the <i>Drosophila</i> Genetic Reference Panel (DGRP). Based on the DGRP, we showed that the behavioral response to MPH was strongly genotype-dependent. Using an integrative genomic approach, we incorporated known gene interactions into the genomic analyses of the DGRP, and identified putative candidate genes for variability in drug response. We successfully validated 71% of the investigated candidate genes by gene expression knockdown. Furthermore, we showed that MPH has cross-generational behavioral and transcriptomic effects. Our findings establish a foundation for understanding the genetic mechanisms driving genotype-specific responses to medical treatment, and highlight the opportunities that integrative genomic approaches have in optimizing medical treatment of complex diseases."
galantamine improves functional recovery reduces lesion size rat model spinal cord injury,NEURAL,93.4% NEURAL; 5.3% REHABILITATION; 0.4% ORTHOPAEDICS/SPINE,"Sperling LE, Pires Reis K, Nicola F, Euzebio Teixeira C, Gulielmin Didó G, Dos Santos MG, Konrath E, Alexandre Netto C, Pranke P,",*Brain research*,* [Galantamine improves functional recovery and reduces lesion size in a rat model of spinal cord injury.](https://www.ncbi.nlm.nih.gov/pubmed/31472112),Galantamine improves functional recovery and reduces lesion size in a rat model of spinal cord injury.,"Spinal cord injury (SCI) is a medical condition that currently lacks effective treatment. Galantamine is a reversible, competitive acetylcholinesterase inhibitor, used to treat patients with Alzheimeŕs disease. It has been demonstrated that galantamine increases cerebral neurogenesis and has a neuroprotective effect by binding to nicotinic receptors and has an anti-inflammatory effect due to its allosteric binding to the α7nAChR. In the present study, the effects of galantamine on functional recovery and histological outcome in a rat contusion model of SCI were analyzed. Male Wistar rats were submitted to SCI using a NYU/MASCIS impactor. The animals from the galantamine group were treated with 5 mg/kg galantamine intraperitoneally for 5 days. The Basso, Beattie and Bresnahan scale (BBB) was used to evaluate locomotor activity. The expression of beta3-tubulin, NFM, GFAP, O4, CD68 and CD3 was analyzed by flow cytometry. Rats that received galantamine had significantly higher BBB scores in comparison with the control lesion group. Galantamine treatment increased the percentage of NFM positive cells at 6 weeks post-injury and reduced the size of the lesion. The results indicate that galantamine increased tissue survival and accelerated hind limb motor function recovery. This is the first study that has shown the possibility of therapeutic use of galantamine in a model of acute spinal cord injury."
nmda receptors l arginine nitric oxide cyclic guanosine monophosphate pathway contribute antidepressant like effect yueju pill mice,NEURAL,85.5% NEURAL; 3.7% CELLULAR/SUBCELLULAR; 1.7% CARDIOVASCULAR/CARDIOPULMONARY,"Wang W, Zhou T, Jia R, Zhang H, Zhang Y, Wang C, Dong Y, Wang J, Sheng L, Wu H, Chen G, Xue W,",*Bioscience reports*,* [NMDA receptors and L-arginine/nitric oxide/cyclic guanosine monophosphate pathway contribute to the antidepressant-like effect of Yueju pill in mice.](https://www.ncbi.nlm.nih.gov/pubmed/31467174),NMDA receptors and L-arginine/nitric oxide/cyclic guanosine monophosphate pathway contribute to the antidepressant-like effect of Yueju pill in mice.,"The present study aims to evaluate the involvement of N-methyl-d-aspartate receptor (NMDAR) and nitric oxide (NO)/cyclic guanosine monophosphate (cGMP) system in antidepressant-like effects of Yueju pill, a Chinese herbal medicine. The immobility time in tail suspension test (TST) and forced swim test (FST) were used to assess the antidepressant effects. Prior administration of L-arginine (750 mg/kg, i.p.), a nitric oxide synthase substrate that enhances NO signaling or sildenafil (5 mg/kg, i.p.), a phosphodiesterase 5 inhibitor that enhances cGMP，blunted the antidepressant-like activity of Yueju pill (2.7g/kg, i.g.). Co-treatment of ineffective dose of Yueju pill (1.35g/kg, i.g.) with one of the reagents that suppress the NO/cGMP signaling, including methylene blue (10mg/kg, i.p.), an inhibitor of NOS; 7-NI (7-nitroinidazole, 30mg/kg, i.p.), an nNOS specific inhibitor; L-NAME (10 mg/kg, i.p.), a non-specific inhibitor of nitric oxide synthase; and MK-801 (0.05 mg/kg, i.p.), an NMDA receptor antagonist, reduced the immobility time in TST and FST, compared to those in vehicle or single drug treatment groups. Neither above drugs alone or co-administrated with Yueju pill affected locomotor activity or anxiety behavior in open field test. Thus, our results suggest that the antidepressant-like action of Yueju pill may depend on the inhibition of NMDA/NO/cGMP pathway."
